# sbprofile_multiband.py arguments:
#  bin = 1
#  exposuremap = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/expmap_total_masked_1250_1500.fits.gz
#  inimage = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/total_img_1250_1500.fits.gz
#  mask = None
#  outprofile = /home/jsanders/chandra/spt/sb-ccen/SPT-CLJ0000-5748/total_fg_prof_1250_1500.dat
#  oversample = 1
#  rmax = 2080
#  xc = 666.0
#  yc = 688.0
# rcentre(amin) rhalfwidth(amin) counts area(amin2) exposure sb
0.5371 0.0041 1.0 0.02844252 27577.2127064 0.00127491596324
0.5453 0.0041 4.0 0.0262236 27470.1194796 0.00555273734711
0.5535 0.0041 0.0 0.0279046 27474.2682015 0.0
0.5617 0.0041 1.0 0.02965284 27459.0384235 0.00122814142693
0.5699 0.0041 2.0 0.02750116 27494.8016195 0.00264501654148
0.5781 0.0041 1.0 0.02985456 27471.3684287 0.00121929567046
0.5863 0.0041 1.0 0.02877872 27520.3871276 0.00126262384668
0.5945 0.0041 1.0 0.0322752 27460.638984 0.00112828916912
0.6027 0.0041 1.0 0.03119936 27502.808282 0.0011654060632
0.6109 0.0041 0.0 0.03119936 27442.0396747 0.0
0.6191 0.0041 1.0 0.03200624 27379.1126795 0.00114115851028
0.6273 0.0041 2.0 0.0322752 27357.5714296 0.00226507982424
0.6355 0.0041 0.0 0.03335104 27305.6582203 0.0
0.6437 0.0041 0.0 0.03200624 27384.3650168 0.0
0.6519 0.0041 1.0 0.03335104 27378.6961167 0.00109516071667
0.6601 0.0041 1.0 0.0349648 27366.4894105 0.00104508078345
0.6683 0.0041 2.0 0.03362 27349.774445 0.00217509653989
0.6765 0.0041 1.0 0.03604064 27184.3995483 0.00102067566597
0.6847 0.0041 1.0 0.03388896 27117.2726491 0.00108816750063
0.6929 0.0041 1.0 0.03604064 26950.4387327 0.00102953630507
0.7011 0.0041 2.0 0.03684752 26946.0034256 0.00201431493019
0.7093 0.0041 0.0 0.03657856 26892.0366562 0.0
0.7175 0.0041 0.0 0.03711648 26890.5475109 0.0
0.7257 0.0041 1.0 0.03523376 26981.4926089 0.00105190140986
0.7339 0.0041 0.0 0.040344 26981.5404263 0.0
0.7421 0.0041 0.0 0.03711648 27138.3031711 0.0
0.7503 0.0041 0.0 0.03873024 27211.0014106 0.0
0.7585 0.0041 0.0 0.0389992 27208.8637846 0.0
0.7667 0.0041 1.0 0.03926816 27311.3142628 0.000932431310723
0.7749 0.0041 1.0 0.04088192 27233.7113595 0.00089817690908
0.7831 0.0041 2.0 0.0389992 27248.8861392 0.00188202567185
0.7913 0.0041 1.0 0.040344 27229.3164828 0.000910299502002
0.7995 0.0041 2.0 0.04249568 27222.70275 0.00172883669336
0.8077 0.0041 0.0 0.04088192 27326.8174598 0.0
0.8159 0.0041 0.0 0.04323532 27338.3715648 0.0
0.8241 0.0041 0.0 0.04054572 27471.7211126 0.0
0.8323 0.0041 0.0 0.04397496 27468.3013604 0.0
0.8405 0.0041 2.0 0.0423612 27529.5165859 0.00171499617645
0.8487 0.0041 0.0 0.0410164 27604.0818454 0.0
0.8569 0.0041 1.0 0.0443784 27584.5753037 0.000816887137478
0.8651 0.0041 1.0 0.04249568 27723.6841041 0.000848797858717
0.8733 0.0041 0.0 0.04619388 27618.0050938 0.0
0.8815 0.0041 0.0 0.0450508 27714.1073457 0.0
0.8897 0.0041 1.0 0.04464736 27706.0068728 0.00080840739617
0.8979 0.0041 1.0 0.04599216 27709.3630762 0.00078467470041
0.9061 0.0041 0.0 0.04626112 27756.909671 0.0
0.9143 0.0041 0.0 0.0484128 27705.0737386 0.0
0.9225 0.0041 0.0 0.047068 27759.9773984 0.0
0.9307 0.0041 0.0 0.04787488 27666.483027 0.0
0.9389 0.0041 1.0 0.05002656 27714.8996575 0.000721250370289
0.9471 0.0041 0.0 0.0484128 27681.0200433 0.0
0.9553 0.0041 0.0 0.04814384 27712.4791842 0.0
0.9635 0.0041 1.0 0.04948864 27803.0442052 0.000726778599449
0.9717 0.0041 0.0 0.05056448 27860.2088683 0.0
0.9799 0.0041 2.0 0.05083344 27887.3281689 0.00141082643337
0.9881 0.0041 1.0 0.05056448 27960.6519562 0.000707305705005
0.9963 0.0041 0.0 0.04948864 28002.5385025 0.0
1.0045 0.0041 1.0 0.05190928 28077.3244448 0.000686118728982
1.0127 0.0041 1.0 0.05540576 28046.8166947 0.000643519197661
1.0209 0.0041 0.0 0.05056448 28125.8480301 0.0
1.0291 0.0041 0.0 0.05432992 28092.8039323 0.0
1.0373 0.0041 0.0 0.05083344 28174.0758984 0.0
1.0455 0.0041 0.0 0.05486784 28160.3949575 0.0
1.0537 0.0041 0.0 0.05540576 28171.8986783 0.0
1.0619 0.0041 0.0 0.05298512 28260.9498699 0.0
1.0701 0.0041 1.0 0.0564816 28200.4182317 0.000627823344183
1.0783 0.0041 0.0 0.05432992 28271.570751 0.0
1.0865 0.0041 0.0 0.05809536 28246.1515708 0.0
1.0947 0.0041 2.0 0.05675056 28288.2663717 0.00124581487334
1.1029 0.0041 0.0 0.053792 28338.0722534 0.0
1.1111 0.0041 0.0 0.0591712 28297.7069502 0.0
1.1193 0.0041 0.0 0.05728848 28341.4689723 0.0
1.1275 0.0041 2.0 0.05863328 28336.0014846 0.00120378032105
1.1357 0.0041 2.0 0.05809536 28366.2475777 0.00121363099491
1.1439 0.0041 1.0 0.05728848 28407.8331517 0.000614461380031
1.1521 0.0041 1.0 0.06132288 28354.0345441 0.000575125458861
1.1603 0.0041 1.0 0.05863328 28423.5715006 0.000600035800633
1.1685 0.0041 0.0 0.06024704 28408.8262373 0.0
1.1767 0.0041 0.0 0.060516 28430.8422508 0.0
1.1849 0.0041 0.0 0.06132288 28432.1358298 0.0
1.1931 0.0041 1.0 0.06293664 28468.8342823 0.000558118941766
1.2013 0.0041 0.0 0.06105392 28489.9741316 0.0
1.2095 0.0041 2.0 0.06132288 28477.5769079 0.00114526086124
1.2177 0.0041 1.0 0.06401248 28469.1292004 0.000548733106975
1.2259 0.0041 0.0 0.06347456 28478.5418735 0.0
1.2341 0.0041 0.0 0.06374352 28514.9026296 0.0
1.2423 0.0041 0.0 0.0618608 28534.883231 0.0
1.2505 0.0041 2.0 0.06562624 28501.5648496 0.00106926110173
1.2587 0.0041 2.0 0.06367628 28532.7398659 0.00110080104954
1.2669 0.0041 0.0 0.0669038 28550.1722636 0.0
1.2751 0.0041 1.0 0.06428144 28569.755944 0.000544512523189
1.2833 0.0041 0.0 0.06529004 28573.8477407 0.0
1.2915 0.0041 0.0 0.06838308 28557.4045987 0.0
1.2997 0.0041 0.0 0.06448316 28583.9372153 0.0
1.3079 0.0041 0.0 0.06724 28608.8543127 0.0
1.3161 0.0041 0.0 0.06750896 28587.3897306 0.0
1.3243 0.0041 1.0 0.07100544 28593.0619099 0.0004925470388
1.3325 0.0041 0.0 0.06885376 28620.3419212 0.0
1.3407 0.0041 0.0 0.06697104 28616.8932528 0.0
1.3489 0.0041 2.0 0.06972788 28646.4518947 0.00100127343952
1.3571 0.0041 0.0 0.06898824 28613.7871801 0.0
1.3653 0.0041 0.0 0.07201404 28638.3093431 0.0
1.3735 0.0041 2.0 0.06851756 28648.1420489 0.00101890019528
1.3817 0.0041 0.0 0.06831584 28662.5774647 0.0
1.3899 0.0041 2.0 0.07302264 28658.5232584 0.000955693556074
1.3981 0.0041 0.0 0.07167784 28643.953336 0.0
1.4063 0.0041 0.0 0.07181232 28659.5951815 0.0
1.4145 0.0041 0.0 0.07073648 28668.9342595 0.0
1.4227 0.0041 0.0 0.073964 28653.4574648 0.0
1.4309 0.0041 0.0 0.0736278 28679.9026747 0.0
1.4391 0.0041 0.0 0.07174508 28658.8652693 0.0
1.4473 0.0041 1.0 0.07376228 28673.8296041 0.000472802721329
1.4555 0.0041 0.0 0.07181232 28641.8909342 0.0
1.4637 0.0041 1.0 0.07618292 28599.9503241 0.000458962398614
1.4719 0.0041 0.0 0.07517432 28561.0811006 0.0
1.4801 0.0041 0.0 0.07335884 28515.7399201 0.0
1.4883 0.0041 1.0 0.07584672 28562.4151123 0.000461602623974
1.4965 0.0041 3.0 0.0776622 28514.3998579 0.00135471309959
1.5047 0.0041 1.0 0.07846908 28574.1115061 0.000445993679467
1.5129 0.0041 1.0 0.07470364 28551.6935349 0.000468841841307
1.5211 0.0041 0.0 0.07853632 28552.0146856 0.0
1.5293 0.0041 1.0 0.080688 28575.8588978 0.000433702331098
1.5375 0.0041 0.0 0.07880528 28536.8158885 0.0
1.5457 0.0041 1.0 0.07961216 28609.0354333 0.000439053432938
1.5539 0.0041 0.0 0.07853632 28563.0149087 0.0
1.5621 0.0041 1.0 0.08015008 28576.9455691 0.000436596482282
1.5703 0.0041 0.0 0.08257072 28577.8635846 0.0
1.5785 0.0041 0.0 0.07907424 28553.8490205 0.0
1.5867 0.0041 1.0 0.08391552 28603.6211216 0.000416616717742
1.5949 0.0041 1.0 0.08041904 28575.6874669 0.000435155451129
1.6031 0.0041 1.0 0.08378104 28589.1126109 0.000417497210007
1.6113 0.0041 1.0 0.08351208 28592.7895344 0.00041878794504
1.6195 0.0041 1.0 0.08189832 28566.1764976 0.000427437766408
1.6277 0.0041 0.0 0.08431896 28605.7668611 0.0
1.6359 0.0041 1.0 0.08243624 28571.5304571 0.000424569038939
1.6441 0.0041 0.0 0.08700856 28587.3875131 0.0
1.6523 0.0041 1.0 0.08310864 28573.3733329 0.000421106852782
1.6605 0.0041 0.0 0.0833776 28561.5027896 0.0
1.6687 0.0041 0.0 0.08929472 28569.1421601 0.0
1.6769 0.0041 1.0 0.08526032 28533.3109256 0.000411055887366
1.6851 0.0041 0.0 0.0887568 28569.7691694 0.0
1.6933 0.0041 0.0 0.08499136 28553.9854453 0.0
1.7015 0.0041 1.0 0.08768096 28542.0587567 0.000399585212622
1.7097 0.0041 0.0 0.08902576 28522.8724198 0.0
1.7179 0.0041 0.0 0.08768096 28494.266819 0.0
1.7261 0.0041 0.0 0.08821888 28506.4724619 0.0
1.7343 0.0041 0.0 0.09063952 28465.3662656 0.0
1.7425 0.0041 0.0 0.08983264 28499.2334434 0.0
1.7507 0.0041 0.0 0.09037056 28537.5929246 0.0
1.7589 0.0041 0.0 0.09037056 28578.3572364 0.0
1.7671 0.0041 0.0 0.08902576 28583.9233669 0.0
1.7753 0.0041 0.0 0.09306016 28562.7667957 0.0
1.7835 0.0041 1.0 0.09252224 28611.8832878 0.000377752560268
1.7917 0.0041 1.0 0.09117744 28618.3375876 0.000383237680781
1.7999 0.0041 0.0 0.09306016 28636.962419 0.0
1.8081 0.0041 1.0 0.09306016 28607.9038622 0.000375621261977
1.8163 0.0041 1.0 0.09366532 28619.5929596 0.000373041995894
1.8245 0.0041 0.0 0.09541356 28642.8569941 0.0
1.8327 0.0041 0.0 0.0921188 28640.3623539 0.0
1.8409 0.0041 1.0 0.095817 28639.2120755 0.000364415101025
1.8491 0.0041 0.0 0.09339636 28648.7636494 0.0
1.8573 0.0041 0.0 0.09534632 28654.0306665 0.0
1.8655 0.0041 0.0 0.09501012 28671.5617639 0.0
1.8737 0.0041 1.0 0.097498 28628.2357517 0.000358269393112
1.8819 0.0041 1.0 0.10059104 28662.8870072 0.000346833285609
1.8901 0.0041 0.0 0.094136 28669.822053 0.0
1.8983 0.0041 2.0 0.09642216 28668.2553034 0.000723522224905
1.9065 0.0041 0.0 0.09702732 28671.5556736 0.0
1.9147 0.0041 1.0 0.0981704 28657.4297103 0.000355453016032
1.9229 0.0041 2.0 0.10092724 28667.1139367 0.000691253950222
1.9311 0.0041 0.0 0.09635492 28674.765866 0.0
1.9393 0.0041 1.0 0.09904452 28677.1700069 0.000352073434957
1.9475 0.0041 0.0 0.10207032 28681.2379476 0.0
1.9557 0.0041 1.0 0.09763248 28688.0197091 0.000357030327497
1.9639 0.0041 0.0 0.10328064 28688.8930123 0.0
1.9721 0.0041 0.0 0.09843936 28681.1872115 0.0
1.9803 0.0041 0.0 0.10543232 28693.8622792 0.0
1.9885 0.0041 1.0 0.10408752 28682.895114 0.000334948744364
1.9967 0.0041 0.0 0.10166688 28694.7355753 0.0
2.0049 0.0041 1.0 0.10435648 28703.095601 0.000333850353797
2.0131 0.0041 0.0 0.10032208 28692.6346504 0.0
2.0213 0.0041 1.0 0.10865984 28698.7648424 0.000320676941741
2.0295 0.0041 1.0 0.10381856 28694.0418973 0.000335686032491
2.0377 0.0041 0.0 0.10274272 28704.354001 0.0
2.0459 0.0041 3.0 0.10516336 28716.2642994 0.000993410759292
2.0541 0.0041 0.0 0.104222 28692.4048594 0.0
2.0623 0.0041 1.0 0.10731504 28725.4111631 0.00032439425517
2.0705 0.0041 1.0 0.105903 28691.4316142 0.000329108817706
2.0787 0.0041 1.0 0.1065754 28696.3428968 0.000326976450881
2.0869 0.0041 2.0 0.1082564 28704.8422427 0.000643607728444
2.0951 0.0041 1.0 0.10879432 28698.0827631 0.000320288167158
2.1033 0.0041 0.0 0.1069116 28711.8491828 0.0
2.1115 0.0041 0.0 0.10677712 28694.2623902 0.0
2.1197 0.0041 1.0 0.11101324 28710.9649286 0.000313745447827
2.1279 0.0041 1.0 0.1089288 28697.2081804 0.000319902498792
2.1361 0.0041 2.0 0.1102736 28707.0650017 0.000631785494039
2.1443 0.0041 0.0 0.1102736 28703.9857967 0.0
2.1525 0.0041 0.0 0.11054256 28711.8557196 0.0
2.1607 0.0041 1.0 0.11134944 28722.6096344 0.000312671334303
2.1689 0.0041 2.0 0.1102736 28715.0406475 0.000631610014666
2.1771 0.0041 0.0 0.11457696 28718.0443951 0.0
2.1853 0.0041 1.0 0.11215632 28707.4997486 0.000310585287494
2.1935 0.0041 0.0 0.11188736 28729.921595 0.0
2.2017 0.0041 2.0 0.11511488 28703.0547228 0.000605299634356
2.2099 0.0041 2.0 0.11269424 28726.0341528 0.000617806686186
2.2181 0.0041 0.0 0.11350112 28713.0014487 0.0
2.2263 0.0041 0.0 0.11619072 28718.4295492 0.0
2.2345 0.0041 0.0 0.11619072 28718.534947 0.0
2.2427 0.0041 1.0 0.11484592 28710.5707819 0.000303279183562
2.2509 0.0041 0.0 0.11350112 28733.7173621 0.0
2.2591 0.0041 1.0 0.11888032 28721.1209868 0.000292879279927
2.2673 0.0041 1.0 0.11592176 28722.655821 0.000300338107308
2.2755 0.0041 0.0 0.1183424 28714.5021308 0.0
2.2837 0.0041 2.0 0.11672864 28705.6291249 0.000596877902144
2.2919 0.0041 0.0 0.11753552 28730.4277089 0.0
2.3001 0.0041 0.0 0.11995616 28724.1665755 0.0
2.3083 0.0041 1.0 0.11726656 28725.6994484 0.000296862405611
2.3165 0.0041 1.0 0.11941824 28725.6944877 0.00029151358378
2.3247 0.0041 0.0 0.11914928 28716.5546232 0.0
2.3329 0.0041 1.0 0.12210784 28734.5824696 0.000285004396871
2.3411 0.0041 0.0 0.121032 28729.7151628 0.0
2.3493 0.0041 1.0 0.11861136 28726.9188632 0.000293484160207
2.3575 0.0041 1.0 0.12210784 28735.7038989 0.000284993274392
2.3657 0.0041 0.0 0.12156992 28735.5341798 0.0
2.3739 0.0041 2.0 0.12318368 28738.7501956 0.000564948609635
2.3821 0.0041 1.0 0.1250664 28737.3990521 0.000278235084591
2.3903 0.0041 1.0 0.11780448 28743.3939969 0.0002953249543
2.3985 0.0041 0.0 0.12802496 28764.4427359 0.0
2.4067 0.0041 0.0 0.12345264 28744.6392213 0.0
2.4149 0.0041 2.0 0.12425952 28758.7487511 0.000559667821269
2.4231 0.0041 0.0 0.1237216 28753.5261014 0.0
2.4313 0.0041 0.0 0.12694912 28746.9710796 0.0
2.4395 0.0041 0.0 0.12721808 28765.7950347 0.0
2.4477 0.0041 1.0 0.12318368 28743.0430954 0.000282432116038
2.4559 0.0041 1.0 0.12587328 28714.2622821 0.000276674279611
2.4641 0.0041 1.0 0.12668016 28677.5172585 0.00027526427282
2.4723 0.0041 0.0 0.12661292 28649.5034561 0.0
2.4805 0.0041 0.0 0.1307818 28651.8288467 0.0
2.4887 0.0041 1.0 0.12499916 28627.553139 0.000279452935482
2.4969 0.0041 2.0 0.12688188 28633.776391 0.000550492950199
2.5051 0.0041 2.0 0.131118 28635.4461875 0.000532676729971
2.5133 0.0041 0.0 0.12694912 28630.3000953 0.0
2.5215 0.0041 1.0 0.12990768 28623.2688416 0.000268934143718
2.5297 0.0041 0.0 0.12701636 28607.4042967 0.0
2.5379 0.0041 2.0 0.13595928 28616.6109488 0.000514047132003
2.5461 0.0041 1.0 0.12936976 28609.5442351 0.000270181922869
2.5543 0.0041 0.0 0.1317904 28610.8384539 0.0
2.5625 0.0041 0.0 0.13017664 28608.3104619 0.0
2.5707 0.0041 1.0 0.13232832 28606.0839032 0.000264173221944
2.5789 0.0041 0.0 0.13636272 28604.8365697 0.0
2.5871 0.0041 1.0 0.13286624 28611.8835801 0.000263050363167
2.5953 0.0041 0.0 0.13226108 28593.573363 0.0
2.6035 0.0041 0.0 0.13400932 28602.0527102 0.0
2.6117 0.0041 2.0 0.13528688 28593.9532758 0.000517011390508
2.6199 0.0041 2.0 0.13374036 28591.7717377 0.000523029807192
2.6281 0.0041 1.0 0.1334714 28588.8645475 0.000262068532704
2.6363 0.0041 2.0 0.13555584 28586.315455 0.000516123437613
2.6445 0.0041 0.0 0.13824544 28591.0713465 0.0
2.6527 0.0041 0.0 0.1371696 28581.6092216 0.0
2.6609 0.0041 0.0 0.13421104 28562.6222546 0.0
2.6691 0.0041 1.0 0.13878336 28562.9100756 0.000252266829896
2.6773 0.0041 1.0 0.13878336 28564.2818069 0.000252254715385
2.6855 0.0041 1.0 0.14012816 28540.7245848 0.000250040055095
2.6937 0.0041 1.0 0.1398592 28544.4748221 0.000250487987356
2.7019 0.0041 0.0 0.13663168 28519.8300589 0.0
2.7101 0.0041 1.0 0.14039712 28515.1664148 0.000249784732959
2.7183 0.0041 1.0 0.13797648 28476.4735089 0.000254512275002
2.7265 0.0041 1.0 0.13878336 28459.7735335 0.000253181030021
2.7347 0.0041 2.0 0.1452384 28472.7146904 0.000483637161318
2.7429 0.0041 0.0 0.13959024 28485.0579862 0.0
2.7511 0.0041 0.0 0.1425488 28507.8748193 0.0
2.7593 0.0041 1.0 0.14039712 28498.4745745 0.000249931034364
2.7675 0.0041 0.0 0.13932128 28509.1478368 0.0
2.7757 0.0041 0.0 0.14819696 28534.9787675 0.0
2.7839 0.0041 0.0 0.1425488 28510.342755 0.0
2.7921 0.0041 1.0 0.14631424 28534.2420958 0.000239522911775
2.8003 0.0041 0.0 0.14281776 28524.2276804 0.0
2.8085 0.0041 1.0 0.14201088 28528.3311082 0.000246832314175
2.8167 0.0041 0.0 0.14954176 28540.4007328 0.0
2.8249 0.0041 1.0 0.14174192 28525.0019064 0.000247329549574
2.8331 0.0041 1.0 0.14900384 28544.4809718 0.000235115027731
2.8413 0.0041 1.0 0.14443152 28524.7914617 0.000242725575871
2.8495 0.0041 0.0 0.14705388 28534.3458375 0.0
2.8577 0.0041 1.0 0.14570908 28540.251495 0.000240467056954
2.8659 0.0041 0.0 0.1435574 28520.9655672 0.0
2.8741 0.0041 0.0 0.14806248 28546.8504353 0.0
2.8823 0.0041 0.0 0.14799524 28523.5694221 0.0
2.8905 0.0041 0.0 0.14779352 28540.3467027 0.0
2.8987 0.0041 0.0 0.14799524 28533.4690407 0.0
2.9069 0.0041 1.0 0.14483496 28529.6884782 0.000242007913157
2.9151 0.0041 0.0 0.15081932 28542.633761 0.0
2.9233 0.0041 0.0 0.14597804 28526.4856321 0.0
2.9315 0.0041 0.0 0.1526348 28536.0019647 0.0
2.9397 0.0041 1.0 0.1482642 28526.8133691 0.000236434278131
2.9479 0.0041 0.0 0.14833144 28527.556845 0.0
2.9561 0.0041 2.0 0.15458476 28527.9545493 0.000453516075374
2.9643 0.0041 2.0 0.1489366 28516.4125637 0.000470905400448
2.9725 0.0041 2.0 0.15404684 28522.3036709 0.00045518988445
2.9807 0.0041 0.0 0.14981072 28509.0475136 0.0
2.9889 0.0041 0.0 0.15606404 28513.6428832 0.0
2.9971 0.0041 1.0 0.15418132 28503.6285236 0.000227545416119
3.0053 0.0041 2.0 0.15384512 28491.8599167 0.000456273735677
3.0135 0.0041 0.0 0.15310548 28503.1170979 0.0
3.0217 0.0041 0.0 0.15518992 28497.271678 0.0
3.0299 0.0041 3.0 0.1576778 28496.820964 0.00066765835645
3.0381 0.0041 1.0 0.15592956 28489.812552 0.000225103348203
3.0463 0.0041 2.0 0.15545888 28491.6383406 0.000451540841669
3.0545 0.0041 1.0 0.15680368 28494.000136 0.000223815586308
3.0627 0.0041 2.0 0.15761056 28486.6785815 0.00044545400519
3.0709 0.0041 1.0 0.161376 28469.9076594 0.000217658180795
3.0791 0.0041 1.0 0.15680368 28429.1138754 0.000224326420256
3.0873 0.0041 1.0 0.15761056 28389.9993309 0.000223485476713
3.0955 0.0041 2.0 0.161376 28361.3762828 0.000436982200493
3.1037 0.0041 0.0 0.15841744 28325.372458 0.0
3.1119 0.0041 0.0 0.161376 28330.6353844 0.0
3.1201 0.0041 3.0 0.15707264 28295.1608934 0.00067500741518
3.1283 0.0041 1.0 0.1640656 28304.7498596 0.000215339225984
3.1365 0.0041 0.0 0.1627208 28269.2863175 0.0
3.1447 0.0041 2.0 0.161376 28211.7144672 0.000439300370472
3.1529 0.0041 0.0 0.16245184 28152.0956111 0.0
3.1611 0.0041 0.0 0.16218288 28077.7141531 0.0
3.1693 0.0041 1.0 0.16567936 28033.294297 0.000215306655794
3.1775 0.0041 1.0 0.161376 27945.8843417 0.000221739567544
3.1857 0.0041 0.0 0.16460352 27886.8656746 0.0
3.1939 0.0041 1.0 0.1654104 27828.8252498 0.000217241260716
3.2021 0.0041 1.0 0.16352768 27748.2457885 0.000220380514124
3.2103 0.0041 0.0 0.16729312 27712.480188 0.0
3.2185 0.0041 0.0 0.1627208 27602.8074292 0.0
3.2267 0.0041 1.0 0.16729312 27572.5006897 0.000216793253456
3.2349 0.0041 0.0 0.16998272 27492.8843809 0.0
3.2431 0.0041 0.0 0.1640656 27402.7374202 0.0
3.2513 0.0041 1.0 0.16863792 27362.157128 0.000216717723765
3.2595 0.0041 0.0 0.1640656 27252.7944516 0.0
3.2677 0.0041 1.0 0.17321024 27234.2013658 0.000211988251269
3.2759 0.0041 2.0 0.1681 27116.8964102 0.00043875522377
3.2841 0.0041 0.0 0.16783104 27029.6445884 0.0
3.2923 0.0041 0.0 0.1721344 26967.7362124 0.0
3.3005 0.0041 0.0 0.16756208 26876.4326534 0.0
3.3087 0.0041 0.0 0.17267232 26841.2488103 0.0
3.3169 0.0041 1.0 0.16890688 26702.1865236 0.000221720492649
3.3251 0.0041 0.0 0.16998272 26612.0539498 0.0
