# sbprofile_multiband.py arguments:
#  bin = 1
#  exposuremap = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/expmap_total_masked_0500_0750.fits.gz
#  inimage = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/total_img_0500_0750.fits.gz
#  mask = None
#  outprofile = /home/jsanders/chandra/spt/sb-ccen/SPT-CLJ0000-5748/total_fg_prof_0500_0750.dat
#  oversample = 1
#  rmax = 2080
#  xc = 666.0
#  yc = 688.0
# rcentre(amin) rhalfwidth(amin) counts area(amin2) exposure sb
1.3817 0.0041 1.0 0.06831584 28520.3114848 0.000513244522243
1.3899 0.0041 0.0 0.07302264 28514.7219853 0.0
1.3981 0.0041 0.0 0.07167784 28498.2239382 0.0
1.4063 0.0041 1.0 0.07181232 28511.9831585 0.000488397707476
1.4145 0.0041 0.0 0.07073648 28519.0217967 0.0
1.4227 0.0041 0.0 0.073964 28500.8167859 0.0
1.4309 0.0041 2.0 0.0736278 28524.7723023 0.00095228289893
1.4391 0.0041 1.0 0.07174508 28501.7972725 0.000489030142962
1.4473 0.0041 0.0 0.07376228 28514.0646901 0.0
1.4555 0.0041 1.0 0.07181232 28478.1514704 0.000488977917851
1.4637 0.0041 2.0 0.07618292 28432.4581138 0.000923332182428
1.4719 0.0041 0.0 0.07517432 28389.3074898 0.0
1.4801 0.0041 1.0 0.07335884 28340.6089021 0.000480992569969
1.4883 0.0041 0.0 0.07584672 28381.7095476 0.0
1.4965 0.0041 1.0 0.0776622 28333.7248523 0.000454450555721
1.5047 0.0041 1.0 0.07846908 28389.1386748 0.000448899604672
1.5129 0.0041 0.0 0.07470364 28362.0380269 0.0
1.5211 0.0041 1.0 0.07853632 28355.8540812 0.000449041747831
1.5293 0.0041 0.0 0.080688 28376.9551664 0.0
1.5375 0.0041 0.0 0.07880528 28334.5925389 0.0
1.5457 0.0041 1.0 0.07961216 28402.6674643 0.000442243505327
1.5539 0.0041 1.0 0.07853632 28353.7820448 0.000449074562883
1.5621 0.0041 1.0 0.08015008 28365.0495507 0.000439857998045
1.5703 0.0041 0.0 0.08257072 28362.2209247 0.0
1.5785 0.0041 1.0 0.07907424 28335.0118039 0.000446315095062
1.5867 0.0041 1.0 0.08391552 28381.29152 0.000419880354592
1.5949 0.0041 0.0 0.08041904 28349.5799798 0.0
1.6031 0.0041 2.0 0.08378104 28359.7348826 0.000841747978325
1.6113 0.0041 1.0 0.08351208 28359.145386 0.000422238237757
1.6195 0.0041 1.0 0.08189832 28328.8074794 0.000431019296729
1.6277 0.0041 0.0 0.08431896 28364.9486853 0.0
1.6359 0.0041 0.0 0.08243624 28328.2296574 0.0
1.6441 0.0041 1.0 0.08700856 28341.2266135 0.000405526627792
1.6523 0.0041 1.0 0.08310864 28323.7478111 0.000424818191357
1.6605 0.0041 0.0 0.0833776 28308.7378268 0.0
1.6687 0.0041 0.0 0.08929472 28312.976155 0.0
1.6769 0.0041 0.0 0.08526032 28274.0088165 0.0
1.6851 0.0041 0.0 0.0887568 28306.6299435 0.0
1.6933 0.0041 0.0 0.08499136 28287.0312298 0.0
1.7015 0.0041 2.0 0.08768096 28272.0187893 0.000806803695338
1.7097 0.0041 0.0 0.08902576 28249.6202372 0.0
1.7179 0.0041 0.0 0.08768096 28217.3501247 0.0
1.7261 0.0041 0.0 0.08821888 28226.1303741 0.0
1.7343 0.0041 0.0 0.09063952 28181.7969854 0.0
1.7425 0.0041 0.0 0.08983264 28212.8298062 0.0
1.7507 0.0041 0.0 0.09037056 28248.4067916 0.0
1.7589 0.0041 0.0 0.09037056 28286.0634994 0.0
1.7671 0.0041 2.0 0.08902576 28288.5352482 0.000794152386048
1.7753 0.0041 0.0 0.09306016 28265.1515873 0.0
1.7835 0.0041 1.0 0.09252224 28310.6091254 0.000381772505077
1.7917 0.0041 0.0 0.09117744 28313.7133458 0.0
1.7999 0.0041 0.0 0.09306016 28328.3025743 0.0
1.8081 0.0041 0.0 0.09306016 28296.9494975 0.0
1.8163 0.0041 1.0 0.09366532 28306.4549032 0.000377168745286
1.8245 0.0041 0.0 0.09541356 28327.2267633 0.0
1.8327 0.0041 0.0 0.0921188 28321.5551263 0.0
1.8409 0.0041 0.0 0.095817 28318.3614089 0.0
1.8491 0.0041 0.0 0.09339636 28323.8551691 0.0
1.8573 0.0041 2.0 0.09534632 28325.2707156 0.00074054591525
1.8655 0.0041 1.0 0.09501012 28336.7834022 0.0003714322275
1.8737 0.0041 0.0 0.097498 28289.7351373 0.0
1.8819 0.0041 0.0 0.10059104 28318.8727321 0.0
1.8901 0.0041 0.0 0.094136 28321.9283544 0.0
1.8983 0.0041 1.0 0.09642216 28318.5040907 0.00036622908814
1.9065 0.0041 1.0 0.09702732 28318.7185521 0.00036394215883
1.9147 0.0041 0.0 0.0981704 28301.5158361 0.0
1.9229 0.0041 0.0 0.10092724 28307.1369961 0.0
1.9311 0.0041 0.0 0.09635492 28311.0365948 0.0
1.9393 0.0041 0.0 0.09904452 28307.4426977 0.0
1.9475 0.0041 1.0 0.10207032 28306.2306708 0.000346113454673
1.9557 0.0041 1.0 0.09763248 28307.7747459 0.000361826147195
1.9639 0.0041 0.0 0.10328064 28304.842492 0.0
1.9721 0.0041 0.0 0.09843936 28293.793503 0.0
1.9803 0.0041 2.0 0.10543232 28301.8861765 0.00067025621939
1.9885 0.0041 0.0 0.10408752 28286.7467509 0.0
1.9967 0.0041 1.0 0.10166688 28294.6633255 0.000347628979397
2.0049 0.0041 2.0 0.10435648 28298.3632229 0.000677250379889
2.0131 0.0041 0.0 0.10032208 28284.0736774 0.0
2.0213 0.0041 0.0 0.10865984 28286.1172983 0.0
2.0295 0.0041 0.0 0.10381856 28277.6412533 0.0
2.0377 0.0041 0.0 0.10274272 28282.8954481 0.0
2.0459 0.0041 3.0 0.10516336 28290.8047645 0.0010083504573
2.0541 0.0041 1.0 0.104222 28263.9714283 0.000339474698797
2.0623 0.0041 0.0 0.10731504 28292.8439681 0.0
2.0705 0.0041 1.0 0.105903 28255.847993 0.00033418225987
2.0787 0.0041 0.0 0.1065754 28257.1091003 0.0
2.0869 0.0041 0.0 0.1082564 28260.1999231 0.0
2.0951 0.0041 1.0 0.10879432 28248.2795677 0.000325388181856
2.1033 0.0041 1.0 0.1069116 28257.1262006 0.000331014622957
2.1115 0.0041 0.0 0.10677712 28233.5719789 0.0
2.1197 0.0041 3.0 0.11101324 28245.3964241 0.000956750729975
2.1279 0.0041 0.0 0.1089288 28224.2294629 0.0
2.1361 0.0041 1.0 0.1102736 28227.5898874 0.000321258515461
2.1443 0.0041 0.0 0.1102736 28220.1725824 0.0
2.1525 0.0041 1.0 0.11054256 28222.5135391 0.000320534508346
2.1607 0.0041 1.0 0.11134944 28227.6866286 0.00031815347808
2.1689 0.0041 0.0 0.1102736 28215.1241549 0.0
2.1771 0.0041 0.0 0.11457696 28213.2150872 0.0
2.1853 0.0041 0.0 0.11215632 28197.2122329 0.0
2.1935 0.0041 0.0 0.11188736 28214.5170304 0.0
2.2017 0.0041 0.0 0.11511488 28182.5887454 0.0
2.2099 0.0041 2.0 0.11269424 28200.0713542 0.000629329470279
2.2181 0.0041 2.0 0.11350112 28181.72481 0.000625262350417
2.2263 0.0041 0.0 0.11619072 28182.1091529 0.0
2.2345 0.0041 1.0 0.11619072 28176.4639814 0.000305451362638
2.2427 0.0041 0.0 0.11484592 28163.2566021 0.0
2.2509 0.0041 1.0 0.11350112 28180.9387731 0.000312639895274
2.2591 0.0041 0.0 0.11888032 28163.3361273 0.0
2.2673 0.0041 0.0 0.11592176 28158.9594302 0.0
2.2755 0.0041 1.0 0.1183424 28145.689448 0.000300225610035
2.2837 0.0041 1.0 0.11672864 28131.4622918 0.000304530129186
2.2919 0.0041 0.0 0.11753552 28150.7908579 0.0
2.3001 0.0041 0.0 0.11995616 28138.7210196 0.0
2.3083 0.0041 1.0 0.11726656 28133.8724693 0.00030310723312
2.3165 0.0041 0.0 0.11941824 28129.0774456 0.0
2.3247 0.0041 1.0 0.11914928 28112.8506021 0.000298540800516
2.3329 0.0041 1.0 0.12210784 28125.5175889 0.000291176235965
2.3411 0.0041 1.0 0.121032 28114.3901911 0.000293880738247
2.3493 0.0041 0.0 0.11861136 28105.4731694 0.0
2.3575 0.0041 1.0 0.12210784 28108.7071749 0.00029135037393
2.3657 0.0041 1.0 0.12156992 28101.8432036 0.000292711013083
2.3739 0.0041 0.0 0.12318368 28099.7223364 0.0
2.3821 0.0041 2.0 0.1250664 28091.7539905 0.000569259766328
2.3903 0.0041 1.0 0.11780448 28090.9545308 0.000302184160714
2.3985 0.0041 1.0 0.12802496 28107.2498867 0.000277899007943
2.4067 0.0041 1.0 0.12345264 28080.3775466 0.000288467357154
2.4149 0.0041 0.0 0.12425952 28088.428966 0.0
2.4231 0.0041 0.0 0.1237216 28077.183049 0.0
2.4313 0.0041 2.0 0.12694912 28064.1195393 0.000561369585647
2.4395 0.0041 3.0 0.12721808 28077.345064 0.000839878334761
2.4477 0.0041 0.0 0.12318368 28049.3317548 0.0
2.4559 0.0041 0.0 0.12587328 28018.0972393 0.0
2.4641 0.0041 1.0 0.12668016 27978.2819287 0.000282143698265
2.4723 0.0041 2.0 0.12661292 27950.7888183 0.000565142413471
2.4805 0.0041 1.0 0.1307818 27949.4341601 0.000273577054658
2.4887 0.0041 0.0 0.12499916 27921.5400603 0.0
2.4969 0.0041 0.0 0.12688188 27922.5735704 0.0
2.5051 0.0041 1.0 0.131118 27917.7398774 0.000273185363561
2.5133 0.0041 1.0 0.12694912 27905.2709651 0.000282282569071
2.5215 0.0041 1.0 0.12990768 27891.6707449 0.000275988282191
2.5297 0.0041 1.0 0.12701636 27868.7803012 0.000282502552015
2.5379 0.0041 2.0 0.13595928 27866.6019496 0.000527882330702
2.5461 0.0041 1.0 0.12936976 27850.2950424 0.000277547568601
2.5543 0.0041 0.0 0.1317904 27845.748995 0.0
2.5625 0.0041 0.0 0.13017664 27836.5105725 0.0
2.5707 0.0041 0.0 0.13232832 27827.3261752 0.0
2.5789 0.0041 0.0 0.13636272 27819.6117998 0.0
2.5871 0.0041 0.0 0.13286624 27819.3985814 0.0
2.5953 0.0041 1.0 0.13226108 27793.898945 0.00027203103956
2.6035 0.0041 1.0 0.13400932 27793.6716778 0.000268484410524
2.6117 0.0041 1.0 0.13528688 27777.7701709 0.00026610126465
2.6199 0.0041 0.0 0.13374036 27769.9379456 0.0
2.6281 0.0041 1.0 0.1334714 27759.6054666 0.000269897271871
2.6363 0.0041 1.0 0.13555584 27753.1673794 0.000265808712923
2.6445 0.0041 1.0 0.13824544 27750.2325325 0.000260664902023
2.6527 0.0041 0.0 0.1371696 27734.6662731 0.0
2.6609 0.0041 0.0 0.13421104 27707.742624 0.0
2.6691 0.0041 2.0 0.13878336 27701.10031 0.000520230221669
2.6773 0.0041 1.0 0.13878336 27695.4587098 0.000260168096614
2.6855 0.0041 0.0 0.14012816 27664.294761 0.0
2.6937 0.0041 1.0 0.1398592 27662.5849659 0.000258473604587
2.7019 0.0041 0.0 0.13663168 27630.5463939 0.0
2.7101 0.0041 0.0 0.14039712 27620.967113 0.0
2.7183 0.0041 1.0 0.13797648 27576.7221339 0.000262816299254
2.7265 0.0041 2.0 0.13878336 27552.1764649 0.0005230421478
2.7347 0.0041 2.0 0.1452384 27557.5578418 0.000499698231133
2.7429 0.0041 0.0 0.13959024 27558.9813083 0.0
2.7511 0.0041 0.0 0.1425488 27573.4063708 0.0
2.7593 0.0041 1.0 0.14039712 27554.2748264 0.00025849539765
2.7675 0.0041 0.0 0.13932128 27555.2224838 0.0
2.7757 0.0041 2.0 0.14819696 27573.4891165 0.000489439454978
2.7839 0.0041 2.0 0.1425488 27537.9724913 0.00050948859678
2.7921 0.0041 1.0 0.14631424 27554.221579 0.000248042018987
2.8003 0.0041 0.0 0.14281776 27535.072191 0.0
2.8085 0.0041 2.0 0.14201088 27530.3166083 0.00051156069777
2.8167 0.0041 2.0 0.14954176 27533.9625352 0.000485734320909
2.8249 0.0041 1.0 0.14174192 27509.1400331 0.000256462974292
2.8331 0.0041 0.0 0.14900384 27521.7513061 0.0
2.8413 0.0041 1.0 0.14443152 27490.6144347 0.000251856736436
2.8495 0.0041 1.0 0.14705388 27492.0841353 0.000247352240122
2.8577 0.0041 0.0 0.14570908 27492.2276646 0.0
2.8659 0.0041 1.0 0.1435574 27463.9132453 0.000253636643506
2.8741 0.0041 2.0 0.14806248 27489.4558961 0.000491381534718
2.8823 0.0041 0.0 0.14799524 27454.8137131 0.0
2.8905 0.0041 0.0 0.14779352 27465.1652186 0.0
2.8987 0.0041 1.0 0.14799524 27451.3462311 0.000246143632402
2.9069 0.0041 1.0 0.14483496 27437.0175875 0.000251645804783
2.9151 0.0041 1.0 0.15081932 27447.1086932 0.000241571902432
2.9233 0.0041 0.0 0.14597804 27420.0514477 0.0
2.9315 0.0041 1.0 0.1526348 27421.8533008 0.000238918420466
2.9397 0.0041 0.0 0.1482642 27400.0122375 0.0
2.9479 0.0041 0.0 0.14833144 27388.6357031 0.0
2.9561 0.0041 1.0 0.15458476 27376.9958787 0.000236291192119
2.9643 0.0041 1.0 0.1489366 27354.6764026 0.000245452230544
2.9725 0.0041 1.0 0.15404684 27353.95215 0.000237316056579
2.9807 0.0041 2.0 0.14981072 27328.9882546 0.000488498855333
2.9889 0.0041 0.0 0.15606404 27322.3366484 0.0
2.9971 0.0041 1.0 0.15418132 27303.0222183 0.000237551358287
3.0053 0.0041 0.0 0.15384512 27278.9445086 0.0
3.0135 0.0041 1.0 0.15310548 27285.8684462 0.000239370972208
3.0217 0.0041 0.0 0.15518992 27269.8029177 0.0
3.0299 0.0041 2.0 0.1576778 27261.0905761 0.000465281964068
3.0381 0.0041 1.0 0.15592956 27240.3125436 0.0002354287303
3.0463 0.0041 0.0 0.15545888 27232.6503085 0.0
3.0545 0.0041 1.0 0.15680368 27226.4304592 0.000234235676111
3.0627 0.0041 2.0 0.15761056 27208.3762569 0.000466382298924
3.0709 0.0041 0.0 0.161376 27188.3142355 0.0
3.0791 0.0041 1.0 0.15680368 27140.1068339 0.000234980701651
3.0873 0.0041 1.0 0.15761056 27100.6267678 0.000234118295076
3.0955 0.0041 1.0 0.161376 27066.9844494 0.00022893973727
3.1037 0.0041 0.0 0.15841744 27024.5868522 0.0
3.1119 0.0041 0.0 0.161376 27025.1317988 0.0
3.1201 0.0041 1.0 0.15707264 26978.7450842 0.000235981366778
3.1283 0.0041 0.0 0.1640656 26981.7816425 0.0
3.1365 0.0041 1.0 0.1627208 26933.6815002 0.000228171401045
3.1447 0.0041 1.0 0.161376 26866.7171056 0.000230646278225
3.1529 0.0041 0.0 0.16245184 26795.7598317 0.0
3.1611 0.0041 0.0 0.16218288 26708.6056031 0.0
3.1693 0.0041 0.0 0.16567936 26655.4953129 0.0
3.1775 0.0041 0.0 0.161376 26554.0362754 0.0
3.1857 0.0041 1.0 0.16460352 26486.3080055 0.000229371501034
3.1939 0.0041 1.0 0.1654104 26415.1116407 0.00022886782247
3.2021 0.0041 1.0 0.16352768 26321.1926288 0.000232328859834
3.2103 0.0041 2.0 0.16729312 26279.1370732 0.000454926058932
3.2185 0.0041 2.0 0.1627208 26153.3035135 0.00046995943285
3.2267 0.0041 0.0 0.16729312 26115.130608 0.0
3.2349 0.0041 0.0 0.16998272 26021.1283746 0.0
3.2431 0.0041 1.0 0.1640656 25919.6735576 0.000235154309058
3.2513 0.0041 1.0 0.16863792 25870.6854646 0.000229211723756
3.2595 0.0041 0.0 0.1640656 25745.3672076 0.0
3.2677 0.0041 2.0 0.17321024 25719.9626967 0.000448937721282
3.2759 0.0041 1.0 0.1681 25587.9415845 0.000232486069916
3.2841 0.0041 1.0 0.16783104 25489.5584236 0.000233757418414
3.2923 0.0041 0.0 0.1721344 25417.6652716 0.0
3.3005 0.0041 1.0 0.16756208 25311.2709049 0.000235781814284
3.3087 0.0041 1.0 0.17267232 25272.2650012 0.000229156989923
3.3169 0.0041 0.0 0.16890688 25117.7090292 0.0
3.3251 0.0041 1.0 0.16998272 25018.8739312 0.000235140515997
3.3333 0.0041 1.0 0.17509296 24950.0105927 0.00022890779449
3.3415 0.0041 2.0 0.1694448 24785.6155703 0.000476213870403
3.3497 0.0041 1.0 0.174824 24804.6843413 0.000230603153822
