# sbprofile_multiband.py arguments:
#  bin = 1
#  exposuremap = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/expmap_total_masked_5000_6000.fits.gz
#  inimage = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/total_img_5000_6000.fits.gz
#  mask = None
#  outprofile = /home/jsanders/chandra/spt/sb-ccen/SPT-CLJ0000-5748/total_fg_prof_5000_6000.dat
#  oversample = 1
#  rmax = 2080
#  xc = 666.0
#  yc = 688.0
# rcentre(amin) rhalfwidth(amin) counts area(amin2) exposure sb
0.5863 0.0041 1.0 0.02877872 27487.6385151 0.00126412812939
0.5945 0.0041 0.0 0.0322752 27426.7055342 0.0
0.6027 0.0041 0.0 0.03119936 27467.2141639 0.0
0.6109 0.0041 0.0 0.03119936 27405.2366846 0.0
0.6191 0.0041 1.0 0.03200624 27341.5352192 0.00114272688741
0.6273 0.0041 1.0 0.0322752 27319.4501545 0.00113412024647
0.6355 0.0041 0.0 0.03335104 27264.9084934 0.0
0.6437 0.0041 0.0 0.03200624 27341.8881482 0.0
0.6519 0.0041 0.0 0.03335104 27333.541016 0.0
0.6601 0.0041 2.0 0.0349648 27320.9357675 0.00209364660396
0.6683 0.0041 0.0 0.03362 27301.8654903 0.0
0.6765 0.0041 0.0 0.03604064 27135.4776194 0.0
0.6847 0.0041 0.0 0.03388896 27067.9724925 0.0
0.6929 0.0041 0.0 0.03604064 26900.1831829 0.0
0.7011 0.0041 1.0 0.03684752 26895.5683717 0.0010090461049
0.7093 0.0041 1.0 0.03657856 26840.9736625 0.0010185330589
0.7175 0.0041 1.0 0.03711648 26838.6207446 0.00100385970999
0.7257 0.0041 1.0 0.03523376 26929.7829646 0.00105392123482
0.7339 0.0041 0.0 0.040344 26929.0863891 0.0
0.7421 0.0041 0.0 0.03711648 27085.9362978 0.0
0.7503 0.0041 0.0 0.03873024 27158.0792231 0.0
0.7585 0.0041 0.0 0.0389992 27156.9449625 0.0
0.7667 0.0041 1.0 0.03926816 27260.6918514 0.000934162811951
0.7749 0.0041 1.0 0.04088192 27183.0821458 0.000899849787467
0.7831 0.0041 1.0 0.0389992 27200.6813801 0.00094268048889
0.7913 0.0041 0.0 0.040344 27182.2485383 0.0
0.7995 0.0041 0.0 0.04249568 27177.0228043 0.0
0.8077 0.0041 1.0 0.04088192 27282.9040507 0.000896557442939
0.8159 0.0041 1.0 0.04323532 27293.0581581 0.000847440316898
0.8241 0.0041 2.0 0.04054572 27429.4769444 0.00179832198083
0.8323 0.0041 1.0 0.04397496 27424.1519946 0.000829203906864
0.8405 0.0041 0.0 0.0423612 27485.9337879 0.0
0.8487 0.0041 0.0 0.0410164 27560.6356243 0.0
0.8569 0.0041 2.0 0.0443784 27540.1016105 0.00163641260857
0.8651 0.0041 0.0 0.04249568 27682.4794228 0.0
0.8733 0.0041 2.0 0.04619388 27573.1213493 0.00157021680739
0.8815 0.0041 0.0 0.0450508 27670.8308727 0.0
0.8897 0.0041 1.0 0.04464736 27662.7361404 0.000809671926904
0.8979 0.0041 0.0 0.04599216 27666.3919775 0.0
0.9061 0.0041 1.0 0.04626112 27715.6223871 0.000779936457144
0.9143 0.0041 0.0 0.0484128 27663.0428111 0.0
0.9225 0.0041 0.0 0.047068 27719.3026826 0.0
0.9307 0.0041 0.0 0.04787488 27626.2064963 0.0
0.9389 0.0041 1.0 0.05002656 27676.3444036 0.00072225512694
0.9471 0.0041 0.0 0.0484128 27643.6556031 0.0
0.9553 0.0041 1.0 0.04814384 27674.8880081 0.000750539236013
0.9635 0.0041 1.0 0.04948864 27767.700257 0.000727703675165
0.9717 0.0041 0.0 0.05056448 27823.5904474 0.0
0.9799 0.0041 0.0 0.05083344 27851.8847617 0.0
0.9881 0.0041 0.0 0.05056448 27925.1952489 0.0
0.9963 0.0041 0.0 0.04948864 27968.3968698 0.0
1.0045 0.0041 2.0 0.05190928 28044.4653174 0.00137384528057
1.0127 0.0041 2.0 0.05540576 28013.2160431 0.0012885821427
1.0209 0.0041 0.0 0.05056448 28095.4030925 0.0
1.0291 0.0041 2.0 0.05432992 28061.7013841 0.00131182810557
1.0373 0.0041 0.0 0.05083344 28145.6927773 0.0
1.0455 0.0041 2.0 0.05486784 28132.5131976 0.00129569744048
1.0537 0.0041 0.0 0.05540576 28143.7525678 0.0
1.0619 0.0041 0.0 0.05298512 28234.981489 0.0
1.0701 0.0041 1.0 0.0564816 28173.2615203 0.000628428514349
1.0783 0.0041 0.0 0.05432992 28245.3457947 0.0
1.0865 0.0041 2.0 0.05809536 28219.3998228 0.00121994647249
1.0947 0.0041 1.0 0.05675056 28261.4572622 0.000623498333084
1.1029 0.0041 2.0 0.053792 28312.6521517 0.00131320265061
1.1111 0.0041 2.0 0.0591712 28270.2804773 0.00119560989728
1.1193 0.0041 1.0 0.05728848 28316.234038 0.000616449077892
1.1275 0.0041 1.0 0.05863328 28309.0171232 0.000602463886614
1.1357 0.0041 1.0 0.05809536 28340.393111 0.000607369085088
1.1439 0.0041 1.0 0.05728848 28382.8258439 0.000615002764633
1.1521 0.0041 2.0 0.06132288 28326.9815602 0.00115134943645
1.1603 0.0041 0.0 0.05863328 28398.4785814 0.0
1.1685 0.0041 0.0 0.06024704 28381.9838436 0.0
1.1767 0.0041 0.0 0.060516 28404.8304773 0.0
1.1849 0.0041 0.0 0.06132288 28405.469275 0.0
1.1931 0.0041 0.0 0.06293664 28442.202331 0.0
1.2013 0.0041 0.0 0.06105392 28463.6783036 0.0
1.2095 0.0041 0.0 0.06132288 28450.1639007 0.0
1.2177 0.0041 0.0 0.06401248 28442.0479417 0.0
1.2259 0.0041 1.0 0.06347456 28451.0224794 0.000553735570267
1.2341 0.0041 1.0 0.06374352 28486.5494142 0.000550711457098
1.2423 0.0041 1.0 0.0618608 28506.9203309 0.000567066727471
1.2505 0.0041 1.0 0.06562624 28472.7457925 0.000535171684078
1.2587 0.0041 1.0 0.06367628 28503.1481377 0.000550971945954
1.2669 0.0041 0.0 0.0669038 28518.7361812 0.0
1.2751 0.0041 0.0 0.06428144 28538.755378 0.0
1.2833 0.0041 0.0 0.06529004 28541.4904604 0.0
1.2915 0.0041 1.0 0.06838308 28525.824435 0.000512640764037
1.2997 0.0041 1.0 0.06448316 28553.3106128 0.000543121779119
1.3079 0.0041 2.0 0.06724 28578.6824011 0.00104078275771
1.3161 0.0041 3.0 0.06750896 28557.5819418 0.00155610323484
1.3243 0.0041 0.0 0.07100544 28562.4249141 0.0
1.3325 0.0041 1.0 0.06885376 28590.4063193 0.000507986313169
1.3407 0.0041 0.0 0.06697104 28587.4095121 0.0
1.3489 0.0041 0.0 0.06972788 28617.6264198 0.0
1.3571 0.0041 2.0 0.06898824 28584.3166219 0.00101420819712
1.3653 0.0041 2.0 0.07201404 28609.890619 0.000970725912135
1.3735 0.0041 0.0 0.06851756 28620.295441 0.0
1.3817 0.0041 0.0 0.06831584 28634.651282 0.0
1.3899 0.0041 1.0 0.07302264 28631.3789685 0.000478299805866
1.3981 0.0041 1.0 0.07167784 28616.2037581 0.000487531937602
1.4063 0.0041 2.0 0.07181232 28633.2278314 0.00097265926791
1.4145 0.0041 0.0 0.07073648 28642.8201777 0.0
1.4227 0.0041 0.0 0.073964 28626.3622059 0.0
1.4309 0.0041 0.0 0.0736278 28652.7091896 0.0
1.4391 0.0041 0.0 0.07174508 28631.8374394 0.0
1.4473 0.0041 1.0 0.07376228 28647.5404438 0.000473236601038
1.4555 0.0041 1.0 0.07181232 28614.2662812 0.000486651905499
1.4637 0.0041 0.0 0.07618292 28571.9251069 0.0
1.4719 0.0041 0.0 0.07517432 28532.6337984 0.0
1.4801 0.0041 1.0 0.07335884 28487.0043015 0.000478520737598
1.4883 0.0041 1.0 0.07584672 28535.1828463 0.000462043149815
1.4965 0.0041 1.0 0.0776622 28486.0093764 0.000452021089885
1.5047 0.0041 0.0 0.07846908 28547.5347582 0.0
1.5129 0.0041 2.0 0.07470364 28525.0583157 0.000938559242976
1.5211 0.0041 2.0 0.07853632 28524.6362862 0.000892769474786
1.5293 0.0041 2.0 0.080688 28549.5175921 0.000868204975941
1.5375 0.0041 1.0 0.07880528 28510.4326646 0.000445082865559
1.5457 0.0041 0.0 0.07961216 28584.2289954 0.0
1.5539 0.0041 1.0 0.07853632 28538.5486317 0.000446167127914
1.5621 0.0041 1.0 0.08015008 28553.2462977 0.000436958858538
1.5703 0.0041 0.0 0.08257072 28554.7087302 0.0
1.5785 0.0041 1.0 0.07907424 28531.8569045 0.000443235907469
1.5867 0.0041 1.0 0.08391552 28582.1648541 0.000416929466612
1.5949 0.0041 0.0 0.08041904 28554.7085222 0.0
1.6031 0.0041 1.0 0.08378104 28568.8786791 0.000417792902749
1.6113 0.0041 0.0 0.08351208 28573.1527339 0.0
1.6195 0.0041 1.0 0.08189832 28547.0999955 0.000427723400236
1.6277 0.0041 1.0 0.08431896 28587.1204493 0.00041486265961
1.6359 0.0041 0.0 0.08243624 28552.5715751 0.0
1.6441 0.0041 0.0 0.08700856 28569.1736044 0.0
1.6523 0.0041 3.0 0.08310864 28555.3420331 0.0012641182834
1.6605 0.0041 3.0 0.0833776 28543.517917 0.00126056245265
1.6687 0.0041 0.0 0.08929472 28550.3751966 0.0
1.6769 0.0041 2.0 0.08526032 28514.5321322 0.000822653192252
1.6851 0.0041 1.0 0.0887568 28551.2831508 0.000394614221702
1.6933 0.0041 0.0 0.08499136 28534.8469375 0.0
1.7015 0.0041 3.0 0.08768096 28522.0024929 0.00119959858567
1.7097 0.0041 1.0 0.08902576 28502.225529 0.000394099186085
1.7179 0.0041 0.0 0.08768096 28472.6840655 0.0
1.7261 0.0041 3.0 0.08821888 28484.6296821 0.00119384827758
1.7343 0.0041 1.0 0.09063952 28441.5699596 0.000387908090344
1.7425 0.0041 0.0 0.08983264 28474.4545824 0.0
1.7507 0.0041 0.0 0.09037056 28511.1725553 0.0
1.7589 0.0041 0.0 0.09037056 28550.7961842 0.0
1.7671 0.0041 0.0 0.08902576 28554.9861312 0.0
1.7753 0.0041 0.0 0.09306016 28532.1861477 0.0
1.7835 0.0041 1.0 0.09252224 28580.899001 0.000378162078306
1.7917 0.0041 0.0 0.09117744 28585.4565899 0.0
1.7999 0.0041 1.0 0.09306016 28603.1952513 0.00037568309613
1.8081 0.0041 1.0 0.09306016 28572.9929333 0.0003760802019
1.8163 0.0041 0.0 0.09366532 28582.4189479 0.0
1.8245 0.0041 1.0 0.09541356 28605.5172151 0.00036638703319
1.8327 0.0041 0.0 0.0921188 28601.1942911 0.0
1.8409 0.0041 1.0 0.095817 28600.4878859 0.000364908507974
1.8491 0.0041 0.0 0.09339636 28608.0389758 0.0
1.8573 0.0041 2.0 0.09534632 28612.7445311 0.000733105609774
1.8655 0.0041 1.0 0.09501012 28630.1307533 0.000367626493569
1.8737 0.0041 1.0 0.097498 28585.3853165 0.000358806450746
1.8819 0.0041 2.0 0.10059104 28620.1822739 0.000694701604666
1.8901 0.0041 2.0 0.094136 28626.2749362 0.000742180290843
1.8983 0.0041 0.0 0.09642216 28624.0304798 0.0
1.9065 0.0041 1.0 0.09702732 28626.0062779 0.000360035398061
1.9147 0.0041 1.0 0.0981704 28609.7029567 0.00035604598334
1.9229 0.0041 3.0 0.10092724 28619.4595993 0.00103860743848
1.9311 0.0041 0.0 0.09635492 28625.3867248 0.0
1.9393 0.0041 1.0 0.09904452 28627.8144645 0.000352680424197
1.9475 0.0041 2.0 0.10207032 28631.8917882 0.000684353472605
1.9557 0.0041 2.0 0.09763248 28637.6131464 0.000715317510549
1.9639 0.0041 2.0 0.10328064 28638.0673122 0.000676187860483
1.9721 0.0041 3.0 0.09843936 28627.6845446 0.00106455045586
1.9803 0.0041 0.0 0.10543232 28640.1648452 0.0
1.9885 0.0041 2.0 0.10408752 28627.1546238 0.000671201859173
1.9967 0.0041 1.0 0.10166688 28637.3020294 0.000343469678956
2.0049 0.0041 2.0 0.10435648 28645.2426585 0.000669049219496
2.0131 0.0041 0.0 0.10032208 28631.4319208 0.0
2.0213 0.0041 0.0 0.10865984 28638.5387602 0.0
2.0295 0.0041 1.0 0.10381856 28631.4756229 0.000336419582682
2.0377 0.0041 3.0 0.10274272 28641.3997246 0.00101947353756
2.0459 0.0041 0.0 0.10516336 28653.6623354 0.0
2.0541 0.0041 0.0 0.104222 28626.0025702 0.0
2.0623 0.0041 1.0 0.10731504 28662.3288083 0.000325108208096
2.0705 0.0041 3.0 0.105903 28623.4653364 0.000989670854928
2.0787 0.0041 2.0 0.1065754 28630.3238239 0.000655460861103
2.0869 0.0041 0.0 0.1082564 28637.9434652 0.0
2.0951 0.0041 0.0 0.10879432 28630.5400678 0.0
2.1033 0.0041 1.0 0.1069116 28646.8509652 0.000326511349765
2.1115 0.0041 0.0 0.10677712 28626.41914 0.0
2.1197 0.0041 3.0 0.11101324 28645.575853 0.000943384897754
2.1279 0.0041 0.0 0.1089288 28630.2255065 0.0
2.1361 0.0041 0.0 0.1102736 28641.5282443 0.0
2.1443 0.0041 1.0 0.1102736 28639.0418558 0.000316643052094
2.1525 0.0041 4.0 0.11054256 28645.6843243 0.00126319754126
2.1607 0.0041 0.0 0.11134944 28658.9727771 0.0
2.1689 0.0041 2.0 0.1102736 28649.760332 0.000633049178575
2.1771 0.0041 2.0 0.11457696 28653.1634808 0.00060920032002
2.1853 0.0041 1.0 0.11215632 28642.313047 0.000311292144877
2.1935 0.0041 2.0 0.11188736 28663.4391397 0.000623620914213
2.2017 0.0041 1.0 0.11511488 28637.8170686 0.000303339260932
2.2099 0.0041 1.0 0.11269424 28659.5750467 0.000309619663556
2.2181 0.0041 3.0 0.11350112 28647.6502758 0.000922639622649
2.2263 0.0041 1.0 0.11619072 28649.8760892 0.000300404067739
2.2345 0.0041 0.0 0.11619072 28650.6096497 0.0
2.2427 0.0041 2.0 0.11484592 28642.3651097 0.000608002756267
2.2509 0.0041 1.0 0.11350112 28664.6867393 0.000307363754813
2.2591 0.0041 1.0 0.11888032 28651.7247672 0.000293588651352
2.2673 0.0041 1.0 0.11592176 28651.7966179 0.000301080878145
2.2755 0.0041 4.0 0.1183424 28643.7117708 0.00118002259651
2.2837 0.0041 1.0 0.11672864 28633.5517518 0.000299190191988
2.2919 0.0041 1.0 0.11753552 28657.2501406 0.000296890535057
2.3001 0.0041 1.0 0.11995616 28652.9563774 0.000290943062929
2.3083 0.0041 1.0 0.11726656 28651.4681595 0.000297631527768
2.3165 0.0041 3.0 0.11941824 28653.1731701 0.000876754218144
2.3247 0.0041 1.0 0.11914928 28640.9145774 0.000293036484602
2.3329 0.0041 0.0 0.12210784 28659.1893599 0.0
2.3411 0.0041 3.0 0.121032 28655.4472601 0.000864995510599
2.3493 0.0041 2.0 0.11861136 28650.6882906 0.000588530060597
2.3575 0.0041 2.0 0.12210784 28661.4852356 0.000571462523925
2.3657 0.0041 0.0 0.12156992 28658.9906505 0.0
2.3739 0.0041 2.0 0.12318368 28662.1241602 0.000566458957294
2.3821 0.0041 2.0 0.1250664 28661.0892154 0.000557951764924
2.3903 0.0041 1.0 0.11780448 28665.6208225 0.000296126205363
2.3985 0.0041 4.0 0.12802496 28688.1918312 0.00108908597732
2.4067 0.0041 2.0 0.12345264 28665.2184728 0.000565163827825
2.4149 0.0041 0.0 0.12425952 28679.9828298 0.0
2.4231 0.0041 2.0 0.1237216 28674.2007087 0.000563758557267
2.4313 0.0041 2.0 0.12694912 28665.0840247 0.000549600452722
2.4395 0.0041 2.0 0.12721808 28685.3061129 0.000548051877712
2.4477 0.0041 0.0 0.12318368 28660.1901263 0.0
2.4559 0.0041 1.0 0.12587328 28631.9137154 0.000277470025596
2.4641 0.0041 6.0 0.12668016 28592.7338617 0.0016564829315
2.4723 0.0041 2.0 0.12661292 28563.683496 0.000553016079086
2.4805 0.0041 3.0 0.1307818 28565.497586 0.00080303070379
2.4887 0.0041 0.0 0.12499916 28538.7447222 0.0
2.4969 0.0041 2.0 0.12688188 28546.7827192 0.00055217052639
2.5051 0.0041 0.0 0.131118 28546.1205068 0.0
2.5133 0.0041 1.0 0.12694912 28541.1834583 0.000275993165812
2.5215 0.0041 0.0 0.12990768 28532.9889941 0.0
2.5297 0.0041 2.0 0.12701636 28514.9981243 0.000552200741682
2.5379 0.0041 2.0 0.13595928 28526.3903319 0.00051567291251
2.5461 0.0041 0.0 0.12936976 28517.2672697 0.0
2.5543 0.0041 0.0 0.1317904 28519.311884 0.0
2.5625 0.0041 1.0 0.13017664 28515.0411291 0.000269397114638
2.5707 0.0041 2.0 0.13232832 28513.0943291 0.0005300695368
2.5789 0.0041 1.0 0.13636272 28510.58207 0.000257216166111
2.5871 0.0041 6.0 0.13286624 28517.2373988 0.00158354042394
2.5953 0.0041 2.0 0.13226108 28498.7382557 0.000530606173201
2.6035 0.0041 0.0 0.13400932 28506.2679332 0.0
2.6117 0.0041 2.0 0.13528688 28497.5283048 0.00051876076357
2.6199 0.0041 1.0 0.13374036 28495.1204232 0.000262401924209
2.6281 0.0041 2.0 0.1334714 28491.7218086 0.000525924114659
2.6363 0.0041 3.0 0.13555584 28488.9157496 0.000776831989551
2.6445 0.0041 3.0 0.13824544 28493.904405 0.000761585166575
2.6527 0.0041 1.0 0.1371696 28484.0058482 0.000255941706645
2.6609 0.0041 3.0 0.13421104 28464.1573757 0.000785298342998
2.6691 0.0041 0.0 0.13878336 28464.1673107 0.0
2.6773 0.0041 1.0 0.13878336 28465.2328129 0.000253132473032
2.6855 0.0041 1.0 0.14012816 28441.8614393 0.000250909187603
2.6937 0.0041 0.0 0.1398592 28445.8947441 0.0
2.7019 0.0041 0.0 0.13663168 28420.7803716 0.0
2.7101 0.0041 2.0 0.14039712 28416.8223717 0.000501298360179
2.7183 0.0041 1.0 0.13797648 28378.3205599 0.000255392564245
2.7265 0.0041 1.0 0.13878336 28361.1761598 0.000254061211594
2.7347 0.0041 1.0 0.1452384 28373.8717506 0.000242660977482
2.7429 0.0041 2.0 0.13959024 28387.3761294 0.000504719041414
2.7511 0.0041 2.0 0.1425488 28410.9867423 0.000493833005169
2.7593 0.0041 4.0 0.14039712 28401.2429734 0.00100314669113
2.7675 0.0041 2.0 0.13932128 28412.5549602 0.000505245263686
2.7757 0.0041 4.0 0.14819696 28438.8367889 0.000949093212581
2.7839 0.0041 3.0 0.1425488 28413.1551064 0.000740692977085
2.7921 0.0041 2.0 0.14631424 28437.7185461 0.000480671805018
2.8003 0.0041 0.0 0.14281776 28427.6881558 0.0
2.8085 0.0041 1.0 0.14201088 28431.7507166 0.000247670783877
2.8167 0.0041 2.0 0.14954176 28443.9621601 0.00047019436036
2.8249 0.0041 1.0 0.14174192 28428.5171006 0.000248168972308
2.8331 0.0041 0.0 0.14900384 28447.7163493 0.0
2.8413 0.0041 0.0 0.14443152 28428.3520335 0.0
2.8495 0.0041 1.0 0.14705388 28439.1735813 0.000239114845481
2.8577 0.0041 3.0 0.14570908 28446.2498426 0.000723785066893
2.8659 0.0041 1.0 0.1435574 28427.077179 0.00024504294723
2.8741 0.0041 1.0 0.14806248 28453.8680605 0.000237363352464
2.8823 0.0041 0.0 0.14799524 28430.4713805 0.0
2.8905 0.0041 2.0 0.14779352 28447.8957928 0.000475690473877
2.8987 0.0041 2.0 0.14799524 28441.455429 0.000475149669645
2.9069 0.0041 4.0 0.14483496 28437.7204881 0.000971162280681
2.9151 0.0041 1.0 0.15081932 28450.4859164 0.000233052267815
2.9233 0.0041 2.0 0.14597804 28433.9640862 0.000481842448331
2.9315 0.0041 1.0 0.1526348 28442.0079281 0.000230348922391
2.9397 0.0041 7.0 0.1482642 28432.4430284 0.00166053320276
2.9479 0.0041 0.0 0.14833144 28432.6596328 0.0
2.9561 0.0041 1.0 0.15458476 28432.1642072 0.000227522004505
2.9643 0.0041 2.0 0.1489366 28420.7070522 0.000472491154178
2.9725 0.0041 3.0 0.15404684 28425.7750399 0.000685103436614
2.9807 0.0041 1.0 0.14981072 28412.0408866 0.000234938762989
2.9889 0.0041 3.0 0.15606404 28415.5676322 0.000676491078472
2.9971 0.0041 7.0 0.15418132 28405.8968597 0.00159829806879
3.0053 0.0041 1.0 0.15384512 28393.2603924 0.00022892910467
3.0135 0.0041 4.0 0.15310548 28404.0965801 0.000919789135216
3.0217 0.0041 3.0 0.15518992 28397.9589289 0.000680723304236
3.0299 0.0041 2.0 0.1576778 28396.553387 0.000446677228502
3.0381 0.0041 1.0 0.15592956 28388.4096915 0.00022590741309
3.0463 0.0041 2.0 0.15545888 28389.3265826 0.000453168141182
3.0545 0.0041 1.0 0.15680368 28391.7773025 0.000224621420447
3.0627 0.0041 4.0 0.15761056 28383.7529028 0.00089413863714
3.0709 0.0041 2.0 0.161376 28365.8884914 0.000436912689015
3.0791 0.0041 1.0 0.15680368 28324.4014956 0.000225155731805
3.0873 0.0041 6.0 0.15761056 28283.9232823 0.00134594182095
3.0955 0.0041 1.0 0.161376 28255.1332328 0.000219312655774
3.1037 0.0041 2.0 0.15841744 28218.4404787 0.000447397956828
3.1119 0.0041 1.0 0.161376 28222.323459 0.000219567617016
3.1201 0.0041 1.0 0.15707264 28187.1834545 0.000225864395043
3.1283 0.0041 1.0 0.1640656 28196.6413372 0.000216164856429
3.1365 0.0041 2.0 0.1627208 28160.1865407 0.000436466983932
3.1447 0.0041 3.0 0.161376 28103.2448521 0.000661493895936
3.1529 0.0041 8.0 0.16245184 28043.5308497 0.00175603294412
3.1611 0.0041 2.0 0.16218288 27970.3229973 0.00044088721568
3.1693 0.0041 1.0 0.16567936 27925.513068 0.000216137652737
3.1775 0.0041 2.0 0.161376 27839.1567173 0.000445179311391
3.1857 0.0041 5.0 0.16460352 27779.8614071 0.00109345473957
3.1939 0.0041 2.0 0.1654104 27723.1320845 0.000436138966051
3.2021 0.0041 3.0 0.16352768 27643.3329668 0.00066365072695
3.2103 0.0041 5.0 0.16729312 27607.764981 0.0010825816821
3.2185 0.0041 2.0 0.1627208 27499.6513197 0.000446950819247
3.2267 0.0041 1.0 0.16729312 27469.9100609 0.000217602901399
3.2349 0.0041 1.0 0.16998272 27391.2443907 0.000214774869003
3.2431 0.0041 0.0 0.1640656 27302.0941977 0.0
3.2513 0.0041 1.0 0.16863792 27261.3620601 0.000217519007195
3.2595 0.0041 2.0 0.1640656 27153.6315255 0.000448936115282
3.2677 0.0041 4.0 0.17321024 27135.095664 0.000851049989835
3.2759 0.0041 0.0 0.1681 27018.9938236 0.0
3.2841 0.0041 1.0 0.16783104 26931.9994876 0.000221237690738
3.2923 0.0041 3.0 0.1721344 26870.461429 0.000648602264009
3.3005 0.0041 0.0 0.16756208 26780.2235114 0.0
