# sbprofile_multiband.py arguments:
#  bin = 1
#  exposuremap = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/expmap_total_masked_4000_5000.fits.gz
#  inimage = /home/jsanders/data2/chandra/spt/SPT-CLJ0000-5748/total_img_4000_5000.fits.gz
#  mask = None
#  outprofile = /home/jsanders/chandra/spt/sb-ccen/SPT-CLJ0000-5748/total_fg_prof_4000_5000.dat
#  oversample = 1
#  rmax = 2080
#  xc = 666.0
#  yc = 688.0
# rcentre(amin) rhalfwidth(amin) counts area(amin2) exposure sb
0.3485 0.0041 0.0 0.01775136 29033.0624309 0.0
0.3567 0.0041 2.0 0.01936512 28942.9495148 0.00356834647264
0.3649 0.0041 0.0 0.01855824 28856.2219781 0.0
0.3731 0.0041 2.0 0.01828928 28765.4471243 0.00380156357594
0.3813 0.0041 2.0 0.01990304 28736.1394 0.00349689150521
0.3895 0.0041 0.0 0.01963408 28702.2122891 0.0
0.3977 0.0041 1.0 0.02097888 28659.985997 0.00166318947238
0.4059 0.0041 0.0 0.02044096 28615.8664089 0.0
0.4141 0.0041 0.0 0.02259264 28575.6757495 0.0
0.4223 0.0041 0.0 0.02178576 28496.9882943 0.0
0.4305 0.0041 1.0 0.02097888 28379.2693718 0.00167964109168
0.4387 0.0041 0.0 0.02313056 28247.0465638 0.0
0.4469 0.0041 1.0 0.02178576 28017.0015484 0.00163834602168
0.4551 0.0041 1.0 0.02528224 27880.8786563 0.00141865892307
0.4633 0.0041 0.0 0.02313056 27633.6448601 0.0
0.4715 0.0041 1.0 0.0242064 27506.6535644 0.00150186894334
0.4797 0.0041 0.0 0.02447536 27597.2678818 0.0
0.4879 0.0041 1.0 0.02474432 27620.2828877 0.00146317527666
0.4961 0.0041 0.0 0.02635808 27690.7054837 0.0
0.5043 0.0041 0.0 0.02608912 27733.485364 0.0
0.5125 0.0041 2.0 0.02635808 27790.2181272 0.00273038738212
0.5207 0.0041 0.0 0.02676152 27745.990189 0.0
0.5289 0.0041 0.0 0.02561844 27627.7011745 0.0
0.5371 0.0041 1.0 0.02844252 27562.6403111 0.00127559001257
0.5453 0.0041 1.0 0.0262236 27454.7672554 0.00138896058511
0.5535 0.0041 1.0 0.0279046 27458.7087924 0.00130510089421
0.5617 0.0041 0.0 0.02965284 27443.1064888 0.0
0.5699 0.0041 2.0 0.02750116 27477.9193057 0.0026466416281
0.5781 0.0041 0.0 0.02985456 27454.5329673 0.0
0.5863 0.0041 1.0 0.02877872 27504.0352378 0.00126337451057
0.5945 0.0041 1.0 0.0322752 27443.6958728 0.00112898574909
0.6027 0.0041 1.0 0.03119936 27485.036074 0.00116615963103
0.6109 0.0041 0.0 0.03119936 27423.9688299 0.0
0.6191 0.0041 0.0 0.03200624 27360.6187364 0.0
0.6273 0.0041 1.0 0.0322752 27338.0230601 0.00113334974788
0.6355 0.0041 0.0 0.03335104 27285.0688731 0.0
0.6437 0.0041 0.0 0.03200624 27362.6615876 0.0
0.6519 0.0041 1.0 0.03335104 27354.9166069 0.00109611273511
0.6601 0.0041 0.0 0.0349648 27343.4518428 0.0
0.6683 0.0041 0.0 0.03362 27324.6770974 0.0
0.6765 0.0041 2.0 0.03604064 27159.6166435 0.00204321404658
0.6847 0.0041 1.0 0.03388896 27092.379705 0.00108916732763
0.6929 0.0041 0.0 0.03604064 26924.8287983 0.0
0.7011 0.0041 1.0 0.03684752 26919.935056 0.00100813276288
0.7093 0.0041 2.0 0.03657856 26865.5895703 0.00203519963236
0.7175 0.0041 0.0 0.03711648 26863.6189281 0.0
0.7257 0.0041 0.0 0.03523376 26955.193102 0.0
0.7339 0.0041 0.0 0.040344 26955.0757169 0.0
0.7421 0.0041 1.0 0.03711648 27111.7162177 0.000993747862393
0.7503 0.0041 1.0 0.03873024 27183.6989807 0.00094981988914
0.7585 0.0041 1.0 0.0389992 27182.5948208 0.00094330772285
0.7667 0.0041 1.0 0.03926816 27285.7852377 0.000933303708646
0.7749 0.0041 0.0 0.04088192 27208.449451 0.0
0.7831 0.0041 1.0 0.0389992 27225.3662601 0.000941825772942
0.7913 0.0041 1.0 0.040344 27207.2205647 0.000911038787487
0.7995 0.0041 1.0 0.04249568 27201.0718773 0.000865105750593
0.8077 0.0041 1.0 0.04088192 27306.195005 0.000895792719825
0.8159 0.0041 2.0 0.04323532 27317.1894739 0.00169338341902
0.8241 0.0041 1.0 0.04054572 27453.1471559 0.00089838573027
0.8323 0.0041 2.0 0.04397496 27449.594415 0.0016568706723
0.8405 0.0041 0.0 0.0423612 27511.3737647 0.0
0.8487 0.0041 1.0 0.0410164 27586.5703844 0.000883781179248
0.8569 0.0041 1.0 0.0443784 27565.6780955 0.000817447141344
0.8651 0.0041 2.0 0.04249568 27707.8090253 0.00169856834814
0.8733 0.0041 0.0 0.04619388 27600.1347238 0.0
0.8815 0.0041 1.0 0.0450508 27696.1395671 0.000801453359105
0.8897 0.0041 1.0 0.04464736 27688.4577177 0.000808919770924
0.8979 0.0041 1.0 0.04599216 27691.7634433 0.000785173404173
0.9061 0.0041 0.0 0.04626112 27740.7321364 0.0
0.9143 0.0041 2.0 0.0484128 27688.8838094 0.00149198461766
0.9225 0.0041 0.0 0.047068 27744.2034808 0.0
0.9307 0.0041 2.0 0.04787488 27651.1311802 0.00151080841353
0.9389 0.0041 0.0 0.05002656 27701.3133423 0.0
0.9471 0.0041 1.0 0.0484128 27667.6518815 0.000746564777174
0.9553 0.0041 1.0 0.04814384 27699.4541525 0.000749873596354
0.9635 0.0041 1.0 0.04948864 27791.576942 0.000727078480292
0.9717 0.0041 0.0 0.05056448 27848.7621243 0.0
0.9799 0.0041 0.0 0.05083344 27876.2231179 0.0
0.9881 0.0041 2.0 0.05056448 27950.4344039 0.00141512853493
0.9963 0.0041 1.0 0.04948864 27993.0740554 0.000721844892342
1.0045 0.0041 1.0 0.05190928 28069.7810286 0.000686303115143
1.0127 0.0041 1.0 0.05540576 28038.5037831 0.000643709989518
1.0209 0.0041 0.0 0.05056448 28119.8581317 0.0
1.0291 0.0041 1.0 0.05432992 28086.8403431 0.000655326980819
1.0373 0.0041 1.0 0.05083344 28170.5027835 0.000698322284825
1.0455 0.0041 1.0 0.05486784 28157.2554829 0.000647279443953
1.0537 0.0041 2.0 0.05540576 28168.3552511 0.00128148518545
1.0619 0.0041 1.0 0.05298512 28259.5968577 0.000667851822862
1.0701 0.0041 0.0 0.0564816 28198.0103643 0.0
1.0783 0.0041 0.0 0.05432992 28270.0464184 0.0
1.0865 0.0041 0.0 0.05809536 28244.9289466 0.0
1.0947 0.0041 2.0 0.05675056 28286.9994063 0.00124587067298
1.1029 0.0041 1.0 0.053792 28338.2824252 0.000656007468862
1.1111 0.0041 0.0 0.0591712 28296.7062787 0.0
1.1193 0.0041 0.0 0.05728848 28342.2349452 0.0
1.1275 0.0041 0.0 0.05863328 28336.1608172 0.0
1.1357 0.0041 1.0 0.05809536 28367.4208383 0.000606790399909
1.1439 0.0041 2.0 0.05728848 28409.9704398 0.00122883030794
1.1521 0.0041 2.0 0.06132288 28354.8148632 0.00115021926304
1.1603 0.0041 1.0 0.05863328 28425.6827671 0.000599991234052
1.1685 0.0041 2.0 0.06024704 28410.463128 0.00116846569883
1.1767 0.0041 0.0 0.060516 28433.7475803 0.0
1.1849 0.0041 0.0 0.06132288 28434.7817358 0.0
1.1931 0.0041 2.0 0.06293664 28471.391972 0.00111613760778
1.2013 0.0041 1.0 0.06105392 28493.0751091 0.000574840189396
1.2095 0.0041 0.0 0.06132288 28480.6294095 0.0
1.2177 0.0041 0.0 0.06401248 28472.5949032 0.0
1.2259 0.0041 0.0 0.06347456 28481.6884898 0.0
1.2341 0.0041 1.0 0.06374352 28518.4501071 0.000550095432137
1.2423 0.0041 1.0 0.0618608 28538.8000132 0.000566433277321
1.2505 0.0041 1.0 0.06562624 28504.7822707 0.000534570205496
1.2587 0.0041 0.0 0.06367628 28536.4099606 0.0
1.2669 0.0041 0.0 0.0669038 28553.8400766 0.0
1.2751 0.0041 0.0 0.06428144 28573.7825291 0.0
1.2833 0.0041 2.0 0.06529004 28577.7358108 0.00107190240156
1.2915 0.0041 1.0 0.06838308 28561.6514622 0.000511997720177
1.2997 0.0041 1.0 0.06448316 28589.0003166 0.000542443761167
1.3079 0.0041 0.0 0.06724 28614.4375683 0.0
1.3161 0.0041 0.0 0.06750896 28593.5266595 0.0
1.3243 0.0041 3.0 0.07100544 28599.1370461 0.00147732723032
1.3325 0.0041 0.0 0.06885376 28627.2384421 0.0
1.3407 0.0041 0.0 0.06697104 28624.5046535 0.0
1.3489 0.0041 0.0 0.06972788 28654.1290627 0.0
1.3571 0.0041 1.0 0.06898824 28621.0267173 0.000506453673263
1.3653 0.0041 1.0 0.07201404 28646.8759761 0.000484736314535
1.3735 0.0041 1.0 0.06851756 28657.3437695 0.000509286515923
1.3817 0.0041 2.0 0.06831584 28671.6607646 0.00102107051017
1.3899 0.0041 1.0 0.07302264 28668.8706536 0.000477674309804
1.3981 0.0041 2.0 0.07167784 28654.3413641 0.000973766110184
1.4063 0.0041 1.0 0.07181232 28671.1064463 0.000485687123247
1.4145 0.0041 0.0 0.07073648 28680.5037402 0.0
1.4227 0.0041 0.0 0.073964 28665.3126482 0.0
1.4309 0.0041 0.0 0.0736278 28692.3871229 0.0
1.4391 0.0041 1.0 0.07174508 28671.4000651 0.00048613733418
1.4473 0.0041 1.0 0.07376228 28687.066779 0.000472584554294
1.4555 0.0041 1.0 0.07181232 28655.2788423 0.000485955390169
1.4637 0.0041 0.0 0.07618292 28613.6035888 0.0
1.4719 0.0041 0.0 0.07517432 28575.4485559 0.0
1.4801 0.0041 0.0 0.07335884 28530.2901107 0.0
1.4883 0.0041 1.0 0.07584672 28578.7817223 0.000461338271554
1.4965 0.0041 1.0 0.0776622 28529.7981919 0.000451327307615
1.5047 0.0041 2.0 0.07846908 28591.0947654 0.000891457513795
1.5129 0.0041 3.0 0.07470364 28569.7771145 0.00140563524689
1.5211 0.0041 3.0 0.07853632 28570.9045953 0.00133698555837
1.5293 0.0041 2.0 0.080688 28595.1102322 0.00086682069182
1.5375 0.0041 2.0 0.07880528 28557.365364 0.000888702785215
1.5457 0.0041 1.0 0.07961216 28630.4710438 0.000438724713987
1.5539 0.0041 2.0 0.07853632 28585.2899708 0.000890875152279
1.5621 0.0041 3.0 0.08015008 28600.1650938 0.00130872607227
1.5703 0.0041 0.0 0.08257072 28602.3508504 0.0
1.5785 0.0041 1.0 0.07907424 28579.627411 0.000442495043934
1.5867 0.0041 2.0 0.08391552 28629.9609874 0.000832466851941
1.5949 0.0041 2.0 0.08041904 28602.6350853 0.000869490949621
1.6031 0.0041 1.0 0.08378104 28617.1579863 0.000417088054563
1.6113 0.0041 1.0 0.08351208 28622.3266469 0.000418355772393
1.6195 0.0041 3.0 0.08189832 28596.8484196 0.0012809379374
1.6277 0.0041 1.0 0.08431896 28636.98127 0.000414140328144
1.6359 0.0041 2.0 0.08243624 28602.8696609 0.000848207705799
1.6441 0.0041 1.0 0.08700856 28619.5001431 0.000401583605533
1.6523 0.0041 1.0 0.08310864 28606.0464986 0.000420625874259
1.6605 0.0041 1.0 0.0833776 28594.8506589 0.000419433174433
1.6687 0.0041 0.0 0.08929472 28602.3278314 0.0
1.6769 0.0041 3.0 0.08526032 28567.0382176 0.00123171173918
1.6851 0.0041 0.0 0.0887568 28604.1352292 0.0
1.6933 0.0041 0.0 0.08499136 28588.5877477 0.0
1.7015 0.0041 2.0 0.08768096 28576.4710012 0.000798208051405
1.7097 0.0041 1.0 0.08902576 28557.5484054 0.000393335720669
1.7179 0.0041 1.0 0.08768096 28529.0494706 0.000399767424032
1.7261 0.0041 1.0 0.08821888 28541.2341386 0.00039716019191
1.7343 0.0041 0.0 0.09063952 28499.546202 0.0
1.7425 0.0041 2.0 0.08983264 28533.0558738 0.00078027473692
1.7507 0.0041 0.0 0.09037056 28571.570252 0.0
1.7589 0.0041 0.0 0.09037056 28612.3644266 0.0
1.7671 0.0041 1.0 0.08902576 28617.994439 0.00039250492925
1.7753 0.0041 1.0 0.09306016 28595.4979145 0.000375784222516
1.7835 0.0041 0.0 0.09252224 28644.8192606 0.0
1.7917 0.0041 0.0 0.09117744 28650.5616195 0.0
1.7999 0.0041 1.0 0.09306016 28668.8950124 0.00037482215295
1.8081 0.0041 0.0 0.09306016 28640.4315786 0.0
1.8163 0.0041 1.0 0.09366532 28651.0327152 0.000372632644186
1.8245 0.0041 1.0 0.09541356 28674.5131857 0.000365505440927
1.8327 0.0041 1.0 0.0921188 28671.8180799 0.000378613849027
1.8409 0.0041 0.0 0.095817 28670.434315 0.0
1.8491 0.0041 2.0 0.09339636 28679.7496669 0.000746663099719
1.8573 0.0041 2.0 0.09534632 28685.4693524 0.000731247004158
1.8655 0.0041 1.0 0.09501012 28703.8892737 0.000366681827641
1.8737 0.0041 2.0 0.097498 28660.2564239 0.000715738233248
1.8819 0.0041 0.0 0.10059104 28695.5420951 0.0
1.8901 0.0041 3.0 0.094136 28702.2327567 0.00111032426839
1.8983 0.0041 1.0 0.09642216 28700.7766976 0.000361351194077
1.9065 0.0041 1.0 0.09702732 28704.0834698 0.000359056075628
1.9147 0.0041 1.0 0.0981704 28689.069903 0.000355060999074
1.9229 0.0041 0.0 0.10092724 28699.5093565 0.0
1.9311 0.0041 1.0 0.09635492 28706.3341587 0.000361533352868
1.9393 0.0041 1.0 0.09904452 28709.6200203 0.000351675492118
1.9475 0.0041 0.0 0.10207032 28714.3041908 0.0
1.9557 0.0041 1.0 0.09763248 28721.4829287 0.000356614353702
1.9639 0.0041 1.0 0.10328064 28722.419942 0.000337101008607
1.9721 0.0041 0.0 0.09843936 28713.3196962 0.0
1.9803 0.0041 0.0 0.10543232 28727.1080332 0.0
1.9885 0.0041 0.0 0.10408752 28715.3497924 0.0
1.9967 0.0041 1.0 0.10166688 28726.666823 0.000342401191018
2.0049 0.0041 3.0 0.10435648 28735.6361165 0.00100041689517
2.0131 0.0041 1.0 0.10032208 28723.4796128 0.00034702952208
2.0213 0.0041 0.0 0.10865984 28730.8463615 0.0
2.0295 0.0041 0.0 0.10381856 28725.3787235 0.0
2.0377 0.0041 2.0 0.10274272 28736.5163914 0.000677399415204
2.0459 0.0041 0.0 0.10516336 28748.4180282 0.0
2.0541 0.0041 3.0 0.104222 28722.9783934 0.00100214919108
2.0623 0.0041 2.0 0.10731504 28758.8787034 0.000648033496356
2.0705 0.0041 2.0 0.105903 28722.6669169 0.000657501837428
2.0787 0.0041 0.0 0.1065754 28729.0039462 0.0
2.0869 0.0041 2.0 0.1082564 28737.9110806 0.000642867126263
2.0951 0.0041 2.0 0.10879432 28731.3286699 0.000639835103675
2.1033 0.0041 3.0 0.1069116 28747.2504952 0.000976113034886
2.1115 0.0041 4.0 0.10677712 28728.8794476 0.0013039564939
2.1197 0.0041 3.0 0.11101324 28747.9287033 0.000940026112005
2.1279 0.0041 2.0 0.1089288 28733.9804415 0.00063898620826
2.1361 0.0041 2.0 0.1102736 28745.4296159 0.000630942291936
2.1443 0.0041 4.0 0.1102736 28743.6094737 0.00126196449066
2.1525 0.0041 0.0 0.11054256 28751.4054843 0.0
2.1607 0.0041 2.0 0.11134944 28764.3462315 0.000624435306596
2.1689 0.0041 0.0 0.1102736 28756.5641978 0.0
2.1771 0.0041 2.0 0.11457696 28760.6316808 0.000606923956185
2.1853 0.0041 3.0 0.11215632 28750.2840723 0.000930369283332
2.1935 0.0041 1.0 0.11188736 28772.9036796 0.000310624195595
2.2017 0.0041 0.0 0.11511488 28747.3829761 0.0
2.2099 0.0041 3.0 0.11269424 28770.5321139 0.000925276732644
2.2181 0.0041 1.0 0.11350112 28758.6356126 0.000306359657163
2.2263 0.0041 2.0 0.11619072 28763.0395489 0.000598444354449
2.2345 0.0041 2.0 0.11619072 28763.9556207 0.000598425295248
2.2427 0.0041 2.0 0.11484592 28756.8152407 0.000605582947448
2.2509 0.0041 4.0 0.11350112 28780.0571804 0.00122452651036
2.2591 0.0041 3.0 0.11888032 28768.0820003 0.00087720355148
2.2673 0.0041 0.0 0.11592176 28769.6463337 0.0
2.2755 0.0041 2.0 0.1183424 28762.1476281 0.000587581768487
2.2837 0.0041 1.0 0.11672864 28753.8317605 0.000297938651004
2.2919 0.0041 1.0 0.11753552 28778.3196362 0.000295641525811
2.3001 0.0041 2.0 0.11995616 28774.2009835 0.00057943425746
2.3083 0.0041 0.0 0.11726656 28774.7846584 0.0
2.3165 0.0041 0.0 0.11941824 28776.3885548 0.0
2.3247 0.0041 0.0 0.11914928 28766.2944694 0.0
2.3329 0.0041 1.0 0.12210784 28785.2687037 0.000284502549911
2.3411 0.0041 2.0 0.121032 28781.5742996 0.000574136609675
2.3493 0.0041 0.0 0.11861136 28778.6462883 0.0
2.3575 0.0041 1.0 0.12210784 28789.4776762 0.000284460956124
2.3657 0.0041 0.0 0.12156992 28789.2551276 0.0
2.3739 0.0041 2.0 0.12318368 28793.188056 0.000563880489164
2.3821 0.0041 0.0 0.1250664 28792.5671616 0.0
2.3903 0.0041 0.0 0.11780448 28798.6310911 0.0
2.3985 0.0041 2.0 0.12802496 28821.2335899 0.000542029322593
2.4067 0.0041 1.0 0.12345264 28800.4980343 0.000281254591122
2.4149 0.0041 1.0 0.12425952 28815.4771836 0.000279283007417
2.4231 0.0041 1.0 0.1237216 28810.8426241 0.000280542402615
2.4313 0.0041 2.0 0.12694912 28803.8285903 0.000546953093682
2.4395 0.0041 5.0 0.12721808 28824.2385568 0.0013635256875
2.4477 0.0041 2.0 0.12318368 28800.7980243 0.000563731496327
2.4559 0.0041 4.0 0.12587328 28772.7473937 0.00110444758337
2.4641 0.0041 3.0 0.12668016 28735.001374 0.00082414082725
2.4723 0.0041 0.0 0.12661292 28706.6370905 0.0
2.4805 0.0041 2.0 0.1307818 28708.8361904 0.000532680867044
2.4887 0.0041 3.0 0.12499916 28683.6911457 0.000836718020676
2.4969 0.0041 1.0 0.12688188 28691.6666192 0.000274691119376
2.5051 0.0041 3.0 0.131118 28692.7906302 0.000797418210362
2.5133 0.0041 2.0 0.12694912 28688.8786537 0.000549144612708
2.5215 0.0041 2.0 0.12990768 28682.011938 0.000536766689378
2.5297 0.0041 1.0 0.12701636 28665.8141663 0.000274647756766
2.5379 0.0041 1.0 0.13595928 28677.8710219 0.000256474526555
2.5461 0.0041 1.0 0.12936976 28670.7953726 0.000269604717044
2.5543 0.0041 0.0 0.1317904 28673.3827433 0.0
2.5625 0.0041 1.0 0.13017664 28670.8936996 0.000267932694547
2.5707 0.0041 3.0 0.13232832 28669.3881203 0.000790769721367
2.5789 0.0041 3.0 0.13636272 28668.5442607 0.000767396755166
2.5871 0.0041 2.0 0.13286624 28676.3722916 0.000524917607438
2.5953 0.0041 0.0 0.13226108 28658.8431501 0.0
2.6035 0.0041 0.0 0.13400932 28667.8625773 0.0
2.6117 0.0041 2.0 0.13528688 28660.5288075 0.000515810424941
2.6199 0.0041 0.0 0.13374036 28659.2029243 0.0
2.6281 0.0041 0.0 0.1334714 28656.8653228 0.0
2.6363 0.0041 1.0 0.13555584 28654.3195821 0.000257449271462
2.6445 0.0041 2.0 0.13824544 28660.2374222 0.000504776812394
2.6527 0.0041 0.0 0.1371696 28651.8178812 0.0
2.6609 0.0041 1.0 0.13421104 28633.0848713 0.0002602217647
2.6691 0.0041 1.0 0.13878336 28634.1505237 0.000251639201639
2.6773 0.0041 2.0 0.13878336 28636.4349207 0.000503238255553
2.6855 0.0041 1.0 0.14012816 28614.2180269 0.000249397846237
2.6937 0.0041 1.0 0.1398592 28618.6413595 0.00024983883611
2.7019 0.0041 2.0 0.13663168 28594.8770451 0.000511906157846
2.7101 0.0041 2.0 0.14039712 28591.2483261 0.000498240101095
2.7183 0.0041 0.0 0.13797648 28553.5707687 0.0
2.7265 0.0041 1.0 0.13878336 28537.7018544 0.00025248966487
2.7347 0.0041 2.0 0.1452384 28551.3209514 0.00048230563242
2.7429 0.0041 3.0 0.13959024 28565.8988844 0.000752347195144
2.7511 0.0041 3.0 0.1425488 28590.2635357 0.000736104597912
2.7593 0.0041 3.0 0.14039712 28581.7554752 0.000747608372171
2.7675 0.0041 1.0 0.13932128 28594.267814 0.000251017247867
2.7757 0.0041 2.0 0.14819696 28621.496795 0.000471518089418
2.7839 0.0041 1.0 0.1425488 28597.5010464 0.000245306101047
2.7921 0.0041 2.0 0.14631424 28623.1594205 0.000477557676402
2.8003 0.0041 3.0 0.14281776 28614.3135113 0.000734100815249
2.8085 0.0041 3.0 0.14201088 28619.0580395 0.000738149450334
2.8167 0.0041 3.0 0.14954176 28632.4966285 0.000700647454927
2.8249 0.0041 1.0 0.14174192 28618.3361682 0.000246522922634
2.8331 0.0041 4.0 0.14900384 28638.8610976 0.000937360799701
2.8413 0.0041 1.0 0.14443152 28620.3436672 0.000241915209497
2.8495 0.0041 1.0 0.14705388 28631.4049533 0.000237509427413
2.8577 0.0041 0.0 0.14570908 28638.5947103 0.0
2.8659 0.0041 1.0 0.1435574 28620.4116596 0.0002433876513
2.8741 0.0041 2.0 0.14806248 28646.7019377 0.000471531105263
2.8823 0.0041 1.0 0.14799524 28624.6097285 0.000236054714448
2.8905 0.0041 1.0 0.14779352 28642.8602415 0.000236226286698
2.8987 0.0041 1.0 0.14799524 28636.6461526 0.00023595549701
2.9069 0.0041 0.0 0.14483496 28634.515089 0.0
2.9151 0.0041 1.0 0.15081932 28647.515909 0.000231449396322
2.9233 0.0041 0.0 0.14597804 28632.8744178 0.0
2.9315 0.0041 2.0 0.1526348 28642.8298522 0.000457467778895
2.9397 0.0041 1.0 0.1482642 28634.7865802 0.000235542755222
2.9479 0.0041 5.0 0.14833144 28637.1161608 0.00117708414609
2.9561 0.0041 1.0 0.15458476 28638.9296972 0.000225879355871
2.9643 0.0041 1.0 0.1489366 28628.8704354 0.000234527811846
2.9725 0.0041 2.0 0.15404684 28635.3609124 0.000453392717903
2.9807 0.0041 1.0 0.14981072 28623.2644548 0.00023320504726
2.9889 0.0041 1.0 0.15606404 28628.913886 0.000223816594061
2.9971 0.0041 1.0 0.15418132 28620.2269997 0.000226618398707
3.0053 0.0041 2.0 0.15384512 28609.3897295 0.000454399324261
3.0135 0.0041 1.0 0.15310548 28621.1572199 0.000228203381411
3.0217 0.0041 0.0 0.15518992 28616.51785 0.0
3.0299 0.0041 0.0 0.1576778 28616.5585484 0.0
3.0381 0.0041 3.0 0.15592956 28611.0634085 0.000672448147442
3.0463 0.0041 1.0 0.15545888 28613.6543374 0.000224807677571
3.0545 0.0041 2.0 0.15680368 28617.4869909 0.000445699606589
3.0627 0.0041 4.0 0.15761056 28610.6247356 0.000887048443434
3.0709 0.0041 2.0 0.161376 28593.9041582 0.000433428626903
3.0791 0.0041 6.0 0.15680368 28553.6357287 0.00134008882245
3.0873 0.0041 1.0 0.15761056 28513.5220139 0.000222517321124
3.0955 0.0041 0.0 0.161376 28485.7720852 0.0
3.1037 0.0041 3.0 0.15841744 28450.4207685 0.00066562491559
3.1119 0.0041 5.0 0.161376 28455.1538235 0.00108885517664
3.1201 0.0041 1.0 0.15707264 28421.3199238 0.000224003711157
3.1283 0.0041 0.0 0.1640656 28432.2417384 0.0
3.1365 0.0041 1.0 0.1627208 28397.5202983 0.00021640959417
3.1447 0.0041 2.0 0.161376 28341.895936 0.000437282553188
3.1529 0.0041 0.0 0.16245184 28284.0673142 0.0
3.1611 0.0041 5.0 0.16218288 28212.0624766 0.00109277351117
3.1693 0.0041 1.0 0.16567936 28168.7817921 0.000214271063993
3.1775 0.0041 1.0 0.161376 28084.3049102 0.00022064666825
3.1857 0.0041 1.0 0.16460352 28026.2602891 0.000216768279514
3.1939 0.0041 1.0 0.1654104 27970.9200494 0.000216137655495
3.2021 0.0041 3.0 0.16352768 27893.0356191 0.000657709625774
3.2103 0.0041 3.0 0.16729312 27858.1827725 0.000643710199539
3.2185 0.0041 0.0 0.1627208 27751.7349467 0.0
3.2267 0.0041 4.0 0.16729312 27723.0311636 0.000862464439067
3.2349 0.0041 3.0 0.16998272 27646.032321 0.00063838646257
3.2431 0.0041 0.0 0.1640656 27558.131567 0.0
3.2513 0.0041 2.0 0.16863792 27518.7434585 0.000430969126119
3.2595 0.0041 3.0 0.1640656 27412.6890508 0.000667040316454
3.2677 0.0041 0.0 0.17321024 27395.136002 0.0
3.2759 0.0041 5.0 0.1681 27280.466947 0.001090311245
